market,family,side,lookback,aux,tp,sl,max_hold,name,split,trades,total_return,avg_trade,win_rate,avg_win,median_win,avg_loss,profit_factor,max_drawdown,target_hit_rate,winner_ge_2_pct,bootstrap_mean_5pct,positive_year_pct,stress_trades,stress_total_return,stress_avg_trade,stress_win_rate,stress_avg_win,stress_median_win,stress_avg_loss,stress_profit_factor,stress_max_drawdown,stress_target_hit_rate,stress_winner_ge_2_pct,stress_bootstrap_mean_5pct,stress_positive_year_pct
stock,pullback,1,0,10.0,0.022,0.012,10,stock_pullback_L_lb0_a10_tp0.022_sl0.012_h10,test,104,0.24499099875564756,0.0022523076923076915,0.46153846153846156,0.02056000000000002,0.02056000000000002,-0.01344000000000002,1.3112244897959178,-0.12607733797708787,0.46153846153846156,1.0,-0.0003630769230769284,0.75,104,0.1553096278645303,0.0015323076923076907,0.46153846153846156,0.01984000000000002,0.01984000000000002,-0.01416000000000002,1.200968523002421,-0.14791816929662316,0.46153846153846156,0.0,-0.001083076923076929,0.75
stock,pullback,1,0,20.0,0.022,0.012,10,stock_pullback_L_lb0_a20_tp0.022_sl0.012_h10,train,336,0.50341094783829,0.0013527580362092356,0.4375,0.020153591185955822,0.02056000000000002,-0.013270112191371447,1.1812270417010347,-0.13782285855467524,0.4226190476190476,0.9659863945578231,-0.0002554856703616476,0.8888888888888888,336,0.180560801685556,0.0006327580362092355,0.4375,0.019433591185955824,0.01984000000000002,-0.01399011219137144,1.080407016047869,-0.15998364801938292,0.4226190476190476,0.0,-0.0009754856703616477,0.6666666666666666
stock,pullback,1,0,20.0,0.022,0.012,10,stock_pullback_L_lb0_a20_tp0.022_sl0.012_h10,test,215,0.11408704353573151,0.0006423762759516814,0.413953488372093,0.020579223587973174,0.02056000000000002,-0.01344000000000001,1.0815564173100973,-0.2038336078528903,0.40930232558139534,1.0,-0.0012473404713524549,0.75,215,-0.04568761982814573,-7.76237240483185e-05,0.413953488372093,0.01985922358797318,0.01984000000000002,-0.014160000000000008,0.9906459618697943,-0.26566570163477254,0.40930232558139534,0.011235955056179775,-0.0019673404713524546,0.5
stock,trend_pullback,1,0,0.01,0.022,0.012,10,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.012_h10,train,497,0.4112541506978722,0.000832396191581156,0.42052313883299797,0.02041946796619628,0.02056000000000002,-0.013381832978191625,1.1073441497685195,-0.2261939464077718,0.41448692152917505,0.9856459330143541,-0.0003531969828770449,0.6666666666666666,497,-0.013203624042389506,0.00011239619158115601,0.42052313883299797,0.019699467966196278,0.01984000000000002,-0.014101832978191627,1.013754345529994,-0.2531685230290698,0.41448692152917505,0.0,-0.001073196982877045,0.4444444444444444
stock,trend_pullback,1,0,0.01,0.022,0.012,10,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.012_h10,test,300,-0.05777846251033114,-6.096366890129397e-05,0.3933333333333333,0.020574499146861134,0.02056000000000002,-0.013440000000000011,0.9925230979075139,-0.44755273325021416,0.39,1.0,-0.0016422124876908561,0.5,300,-0.2409329208555363,-0.0007809636689012939,0.3933333333333333,0.01985449914686112,0.01984000000000002,-0.014160000000000004,0.9090887887756921,-0.49860017166850656,0.39,0.00847457627118644,-0.0023622124876908563,0.5
stock,trend_pullback,1,0,0.02,0.022,0.012,10,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.012_h10,train,448,0.5087287925238522,0.0010580695185923477,0.4263392857142857,0.020442806619689734,0.02056000000000002,-0.01334848607016096,1.1381742389594522,-0.1665463268555507,0.421875,0.9895287958115183,-0.00020634597886202188,0.5555555555555556,448,0.0929085903646687,0.0003380695185923475,0.4263392857142857,0.019722806619689733,0.01984000000000002,-0.01406848607016096,1.0418893422363822,-0.1998298892450665,0.421875,0.0,-0.0009263459788620221,0.3333333333333333
stock,trend_pullback,1,0,0.02,0.022,0.012,10,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.012_h10,test,285,0.007953097070672044,0.00016600315554249638,0.4,0.020575007888856255,0.02056000000000002,-0.01344000000000001,1.020585708772631,-0.2999108886725813,0.39649122807017545,1.0,-0.0015041722830539935,0.5,285,-0.17911711858824808,-0.000553996844457504,0.4,0.019855007888856253,0.01984000000000002,-0.014160000000000008,0.9347932151062261,-0.35823982725429515,0.39649122807017545,0.008771929824561403,-0.0022241722830539934,0.5
stock,breakout,1,20,0.0,0.022,0.012,20,stock_breakout_L_lb20_a0_tp0.022_sl0.012_h20,train,376,0.42896878567165553,0.0010903105551461052,0.42819148936170215,0.020494141420713898,0.02056000000000002,-0.013440000000000014,1.1418731896231085,-0.15992230809232122,0.425531914893617,0.9937888198757764,-0.00029427250672906934,0.6666666666666666,376,0.09019297234810986,0.0003703105551461051,0.42819148936170215,0.019774141420713907,0.01984000000000002,-0.014160000000000011,1.0457353727285956,-0.21162197344484956,0.425531914893617,0.0,-0.0010142725067290694,0.4444444444444444
stock,breakout,1,20,0.0,0.022,0.012,20,stock_breakout_L_lb20_a0_tp0.022_sl0.012_h20,test,252,-0.2785747149985275,-0.0011622222222222132,0.3611111111111111,0.02056000000000002,0.02056000000000002,-0.013440000000000002,0.8646480331262947,-0.40431575609678505,0.3611111111111111,1.0,-0.0027812698412698323,0.5,252,-0.3984774479503792,-0.001882222222222214,0.3611111111111111,0.019840000000000028,0.01984000000000002,-0.014159999999999997,0.7919430115450761,-0.4735494292258572,0.3611111111111111,0.0,-0.0035012698412698324,0.25
stock,breakout,1,55,0.0,0.022,0.012,20,stock_breakout_L_lb55_a0_tp0.022_sl0.012_h20,train,362,0.1896748082005204,0.0006191070959528591,0.4143646408839779,0.02048931179156625,0.02056000000000002,-0.013440000000000014,1.0786573340405063,-0.2906845113128971,0.4116022099447514,0.9933333333333333,-0.0007604419889502797,0.6666666666666666,362,-0.08329075340302228,-0.00010089290404714127,0.4143646408839779,0.019769311791566258,0.01984000000000002,-0.014160000000000013,0.9878333762175326,-0.33919509246666646,0.4116022099447514,0.0,-0.0014804419889502798,0.4444444444444444
stock,breakout,1,55,0.0,0.022,0.012,20,stock_breakout_L_lb55_a0_tp0.022_sl0.012_h20,test,232,-0.11632774433445603,-0.00039689655172413067,0.38362068965517243,0.020560000000000023,0.02056000000000002,-0.013440000000000004,0.9520895770895779,-0.3410870058729836,0.38362068965517243,1.0,-0.002162844827586205,0.25,232,-0.2523953529080809,-0.00111689655172413,0.38362068965517243,0.019840000000000024,0.01984000000000002,-0.014159999999999997,0.8720319228793818,-0.40275752050676494,0.38362068965517243,0.0,-0.0028828448275862047,0.25
stock,pullback,1,0,10.0,0.022,0.012,20,stock_pullback_L_lb0_a10_tp0.022_sl0.012_h20,train,154,-0.10074702102064481,-0.0005548005336024481,0.37662337662337664,0.020560000000000016,0.02056000000000002,-0.013311659189320604,0.9331418788600047,-0.19987694275313317,0.37662337662337664,1.0,-0.0027625927413946574,0.3333333333333333,154,-0.1952327983469877,-0.0012748005336024482,0.37662337662337664,0.01984000000000002,0.01984000000000002,-0.014031659189320603,0.8542586806690436,-0.24151496166468633,0.37662337662337664,0.0,-0.003482592741394657,0.2222222222222222
stock,pullback,1,0,10.0,0.022,0.012,20,stock_pullback_L_lb0_a10_tp0.022_sl0.012_h20,test,104,0.24499099875564756,0.0022523076923076915,0.46153846153846156,0.02056000000000002,0.02056000000000002,-0.01344000000000002,1.3112244897959178,-0.12607733797708787,0.46153846153846156,1.0,-0.0003630769230769284,0.75,104,0.1553096278645303,0.0015323076923076907,0.46153846153846156,0.01984000000000002,0.01984000000000002,-0.01416000000000002,1.200968523002421,-0.14791816929662316,0.46153846153846156,0.0,-0.001083076923076929,0.75
stock,pullback,1,0,20.0,0.022,0.012,20,stock_pullback_L_lb0_a20_tp0.022_sl0.012_h20,train,330,0.4283887659538159,0.0012218222484801226,0.4303030303030303,0.020560000000000016,0.02056000000000002,-0.01338467371277427,1.160234611270839,-0.16907890752838028,0.4303030303030303,1.0,-0.0004266626000047266,0.7777777777777778,330,0.1264655857019763,0.0005018222484801226,0.4303030303030303,0.019840000000000024,0.01984000000000002,-0.014104673712774267,1.0624515121765346,-0.19104065921538027,0.4303030303030303,0.0,-0.0011466626000047268,0.5555555555555556
stock,pullback,1,0,20.0,0.022,0.012,20,stock_pullback_L_lb0_a20_tp0.022_sl0.012_h20,test,215,0.11408704353573151,0.0006423762759516814,0.413953488372093,0.020579223587973174,0.02056000000000002,-0.01344000000000001,1.0815564173100973,-0.2038336078528903,0.40930232558139534,1.0,-0.0012473404713524549,0.75,215,-0.04568761982814573,-7.76237240483185e-05,0.413953488372093,0.01985922358797318,0.01984000000000002,-0.014160000000000008,0.9906459618697943,-0.26566570163477254,0.40930232558139534,0.011235955056179775,-0.0019673404713524546,0.5
stock,trend_pullback,1,0,0.01,0.022,0.012,20,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.012_h20,train,492,0.4281593570651039,0.000864878048780488,0.42073170731707316,0.020560000000000023,0.02056000000000002,-0.013440000000000013,1.1110902255639101,-0.22619394640777213,0.42073170731707316,1.0,-0.0003133739837398411,0.7777777777777778,492,0.0022285291860888456,0.0001448780487804878,0.42073170731707316,0.019840000000000014,0.01984000000000002,-0.014160000000000015,1.0176628010704725,-0.25316852302906956,0.42073170731707316,0.0,-0.001033373983739841,0.4444444444444444
stock,trend_pullback,1,0,0.01,0.022,0.012,20,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.012_h20,test,300,-0.05777846251033114,-6.096366890129397e-05,0.3933333333333333,0.020574499146861134,0.02056000000000002,-0.013440000000000011,0.9925230979075139,-0.44755273325021416,0.39,1.0,-0.0016422124876908561,0.5,300,-0.2409329208555363,-0.0007809636689012939,0.3933333333333333,0.01985449914686112,0.01984000000000002,-0.014160000000000004,0.9090887887756921,-0.49860017166850656,0.39,0.00847457627118644,-0.0023622124876908563,0.5
stock,trend_pullback,1,0,0.02,0.022,0.012,20,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.012_h20,train,446,0.5639026423153068,0.0011438595112072656,0.4282511210762332,0.020560000000000026,0.02056000000000002,-0.013399210423535542,1.1493097466553173,-0.16654632685555049,0.4282511210762332,1.0,-5.25500358814336e-05,0.5555555555555556,446,0.13453827745552416,0.00042385951120726555,0.4282511210762332,0.019840000000000024,0.01984000000000002,-0.014119210423535542,1.0525056694981023,-0.19982988924506595,0.4282511210762332,0.0,-0.0007725500358814333,0.4444444444444444
stock,trend_pullback,1,0,0.02,0.022,0.012,20,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.012_h20,test,285,0.007953097070672044,0.00016600315554249638,0.4,0.020575007888856255,0.02056000000000002,-0.01344000000000001,1.020585708772631,-0.2999108886725813,0.39649122807017545,1.0,-0.0015041722830539935,0.5,285,-0.17911711858824808,-0.000553996844457504,0.4,0.019855007888856253,0.01984000000000002,-0.014160000000000008,0.9347932151062261,-0.35823982725429515,0.39649122807017545,0.008771929824561403,-0.0022241722830539934,0.5
stock,breakout,1,20,0.0,0.022,0.018,5,stock_breakout_L_lb20_a0_tp0.022_sl0.018_h5,train,381,-0.08839809421136302,-6.951246807290702e-05,0.48556430446194226,0.018414595808732944,0.02056000000000002,-0.01751624732118047,0.9922858062160633,-0.2737857611558766,0.3989501312335958,0.8216216216216217,-0.0015915891196672737,0.5555555555555556,381,-0.30724924586050384,-0.0007895124680729057,0.48293963254593175,0.017793864723117815,0.01984000000000002,-0.01814657542837287,0.9158560173166007,-0.3814844407707241,0.3989501312335958,0.0,-0.0023115891196672732,0.5555555555555556
stock,breakout,1,20,0.0,0.022,0.018,5,stock_breakout_L_lb20_a0_tp0.022_sl0.018_h5,test,241,-0.5697529939023874,-0.0033121933758584483,0.4066390041493776,0.0193054894157961,0.02056000000000002,-0.018812423540768567,0.7032765010398963,-0.6418677892451646,0.36929460580912865,0.9081632653061225,-0.005314053201522708,0.25,241,-0.638545319155492,-0.004032193375858447,0.4066390041493776,0.018585489415796106,0.01984000000000002,-0.019532423540768562,0.6520905510686336,-0.6822398584634082,0.36929460580912865,0.0,-0.006034053201522706,0.25
stock,breakout,1,55,0.0,0.022,0.018,5,stock_breakout_L_lb55_a0_tp0.022_sl0.018_h5,train,357,-0.20979997863918676,-0.0004861054883096271,0.47619047619047616,0.01832404742349179,0.02056000000000002,-0.01758624449903819,0.9472303726562052,-0.35876672968285006,0.3865546218487395,0.8117647058823529,-0.0020479978638755477,0.5555555555555556,357,-0.3890963803048554,-0.0012061054883096259,0.47619047619047616,0.017604047423491795,0.01984000000000002,-0.01830624449903819,0.8742196946371205,-0.4891110029284649,0.3865546218487395,0.0,-0.002767997863875546,0.3333333333333333
stock,breakout,1,55,0.0,0.022,0.018,5,stock_breakout_L_lb55_a0_tp0.022_sl0.018_h5,test,230,-0.41387598346260046,-0.00213229343151457,0.43478260869565216,0.019706222466171087,0.02056000000000002,-0.018931151814349692,0.8007242673314416,-0.5084873897018327,0.4043478260869565,0.93,-0.004221209902844002,0.25,230,-0.5035636780651469,-0.002852293431514569,0.43478260869565216,0.018986222466171095,0.01984000000000002,-0.019651151814349694,0.7432025690104626,-0.554265902383716,0.4043478260869565,0.0,-0.004941209902844001,0.25
stock,pullback,1,0,10.0,0.022,0.018,5,stock_pullback_L_lb0_a10_tp0.022_sl0.018_h5,train,152,-0.19578497573953957,-0.0012542968467725596,0.45394736842105265,0.018863176227511,0.02056000000000002,-0.017978461209731192,0.8722345853786021,-0.24832759756299472,0.40131578947368424,0.8840579710144928,-0.0036545600867470885,0.3333333333333333,152,-0.27930889587972874,-0.0019742968467725583,0.45394736842105265,0.018143176227511014,0.01984000000000002,-0.018698461209731183,0.8066375769091721,-0.3130554892079459,0.40131578947368424,0.0,-0.004374560086747088,0.2222222222222222
stock,pullback,1,0,10.0,0.022,0.018,5,stock_pullback_L_lb0_a10_tp0.022_sl0.018_h5,test,102,0.0060673515582503335,0.0002486232106867042,0.5,0.019453917635210892,0.02056000000000002,-0.018956671213837484,1.0262306823684553,-0.24577421324033166,0.46078431372549017,0.9215686274509803,-0.0029685641558780825,0.5,102,-0.0652040323849008,-0.0004713767893132944,0.49019607843137253,0.019111704804216062,0.01984000000000002,-0.01930126293693768,0.9520951709152125,-0.27050649144731354,0.46078431372549017,0.0,-0.003688564155878081,0.25
stock,pullback,1,0,20.0,0.022,0.018,5,stock_pullback_L_lb0_a20_tp0.022_sl0.018_h5,train,320,0.13974047518605226,0.0005878887425626982,0.515625,0.018386094074625794,0.02056000000000002,-0.01835858790124641,1.0661110646214123,-0.2229508858509378,0.43125,0.8363636363636363,-0.0011086489142924615,0.5555555555555556,320,-0.09482724351645788,-0.00013211125743730037,0.50625,0.01799945102599224,0.01984000000000002,-0.01872270043411822,0.985708947028662,-0.3030390421599547,0.43125,0.0,-0.0018286489142924605,0.3333333333333333
stock,pullback,1,0,20.0,0.022,0.018,5,stock_pullback_L_lb0_a20_tp0.022_sl0.018_h5,test,194,0.08243824668112021,0.0005986759324639804,0.5103092783505154,0.019462569283645263,0.02056000000000002,-0.019059486612451264,1.0641443968281898,-0.17051787076944036,0.4639175257731959,0.9191919191919192,-0.0016496684030611161,0.75,194,-0.05869089444649289,-0.00012132406753601804,0.5103092783505154,0.01874256928364527,0.01984000000000002,-0.01977948661245125,0.9874740673649711,-0.21629202053777163,0.4639175257731959,0.010101010101010102,-0.0023696684030611146,0.5
stock,trend_pullback,1,0,0.01,0.022,0.018,5,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.018_h5,train,474,0.24194038569717224,0.0006425623861808046,0.5021097046413502,0.01938525780805296,0.02056000000000002,-0.018258969437571628,1.0706814380036518,-0.2627525162904154,0.459915611814346,0.9159663865546218,-0.0007578212848627441,0.4444444444444444,474,-0.11718105524596722,-7.743761381919413e-05,0.4978902953586498,0.018823935648081387,0.01984000000000002,-0.018819975806292043,0.9918052768518305,-0.34363200573647745,0.459915611814346,0.0,-0.0014778212848627424,0.2222222222222222
stock,trend_pullback,1,0,0.01,0.022,0.018,5,stock_trend_pullback_L_lb0_a0.01_tp0.022_sl0.018_h5,test,277,0.07898565656710521,0.00046575123612146134,0.5090252707581228,0.019463207789716563,0.02056000000000002,-0.019230141220179343,1.049330146283992,-0.32564278232057253,0.4548736462093863,0.900709219858156,-0.0013470367075710547,0.5,277,-0.11615525075245514,-0.0002542487638785371,0.5090252707581228,0.018743207789716568,0.01984000000000002,-0.019950141220179345,0.9740430454568298,-0.38785197127039983,0.4548736462093863,0.0070921985815602835,-0.002067036707571053,0.25
stock,trend_pullback,1,0,0.02,0.022,0.018,5,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.018_h5,train,425,-0.15483277693506514,-0.00021056119616023696,0.47294117647058825,0.019688232182306364,0.02056000000000002,-0.018066174897373572,0.9778867263397008,-0.40946179088106527,0.44,0.9303482587064676,-0.0016721859890474506,0.4444444444444444,425,-0.3778094906959112,-0.0009305611961602357,0.47058823529411764,0.01906351390028571,0.01984000000000002,-0.01870307239300108,0.9060193605134101,-0.5307782190039441,0.44,0.0,-0.002392185989047449,0.1111111111111111
stock,trend_pullback,1,0,0.02,0.022,0.018,5,stock_trend_pullback_L_lb0_a0.02_tp0.022_sl0.018_h5,test,262,0.09051305889014327,0.0005239256139675137,0.5076335877862596,0.019687922920481337,0.02056000000000002,-0.0192343041671669,1.0553228738694538,-0.25108010617372845,0.46946564885496184,0.9323308270676691,-0.001486733783559793,0.5,262,-0.0970008848629712,-0.00019607438603248456,0.5038167938931297,0.019112796888174743,0.01984000000000002,-0.01980200521830444,0.9800441775100851,-0.332752989453595,0.46946564885496184,0.007575757575757576,-0.0022067337835597924,0.25
stock,breakout,1,20,0.0,0.022,0.018,10,stock_breakout_L_lb20_a0_tp0.022_sl0.018_h10,train,331,-0.3197572662941526,-0.0009744614681831416,0.4652567975830816,0.019572679313343028,0.02056000000000002,-0.018851634803522296,0.9033347495421337,-0.42747364636629903,0.43202416918429004,0.9285714285714286,-0.0027512115652010313,0.4444444444444444,331,-0.46422142380445075,-0.0016944614681831402,0.4652567975830816,0.018852679313343033,0.01984000000000002,-0.019571634803522295,0.8380953502556397,-0.5227132714817043,0.43202416918429004,0.0,-0.0034712115652010293,0.2222222222222222
stock,breakout,1,20,0.0,0.022,0.018,10,stock_breakout_L_lb20_a0_tp0.022_sl0.018_h10,test,226,-0.5310981602415044,-0.0031544877463941996,0.40707964601769914,0.02038203658416449,0.02056000000000002,-0.01931389251065838,0.7245373789909092,-0.6485020394011076,0.4026548672566372,0.9891304347826086,-0.005350826836026363,0.25,226,-0.6017670868746177,-0.0038744877463941984,0.40707964601769914,0.0196620365841645,0.01984000000000002,-0.020033892510658378,0.6738235563754652,-0.686779638921655,0.4026548672566372,0.0,-0.006070826836026362,0.25
stock,breakout,1,55,0.0,0.022,0.018,10,stock_breakout_L_lb55_a0_tp0.022_sl0.018_h10,train,317,-0.3282395248941441,-0.0010664378852620119,0.47003154574132494,0.019154470254271385,0.02056000000000002,-0.019000457604252945,0.8940937757453734,-0.4218944305352469,0.42586750788643535,0.9060402684563759,-0.00295310484531698,0.3333333333333333,317,-0.4655437683334065,-0.0017864378852620103,0.47003154574132494,0.01843447025427139,0.01984000000000002,-0.019720457604252943,0.8290689688751949,-0.5290411961751255,0.42586750788643535,0.0,-0.003673104845316978,0.3333333333333333
stock,breakout,1,55,0.0,0.022,0.018,10,stock_breakout_L_lb55_a0_tp0.022_sl0.018_h10,test,213,-0.31764434541196973,-0.0015971560126060529,0.4460093896713615,0.02038765648150666,0.02056000000000002,-0.019296793190069685,0.8505968361394881,-0.5117155905754377,0.4413145539906103,0.9894736842105263,-0.0036606621516510358,0.25,213,-0.414872322847772,-0.002317156012606051,0.4460093896713615,0.019667656481506673,0.01984000000000002,-0.02001679319006969,0.7910423047192918,-0.5549572393164802,0.4413145539906103,0.0,-0.004380662151651034,0.25
stock,pullback,1,0,10.0,0.022,0.018,10,stock_pullback_L_lb0_a10_tp0.022_sl0.018_h10,train,147,-0.19051525483886,-0.0012471233425679076,0.4557823129251701,0.019756236543314834,0.02056000000000002,-0.018837437246994708,0.878349208975646,-0.250815392655957,0.42857142857142855,0.9402985074626866,-0.0038690933112341752,0.3333333333333333,147,-0.271966329455984,-0.001967123342567906,0.4557823129251701,0.019036236543314843,0.01984000000000002,-0.019557437246994706,0.8151808390680654,-0.31645784241085995,0.42857142857142855,0.0,-0.0045890933112341745,0.1111111111111111
