name,family,lookback,side_n,rebalance,split,cagr,total_return,sharpe,max_drawdown,avg_month,worst_month,positive_month_pct,month_ge_10_pct,annual_turnover,stress_cagr,stress_total_return,stress_sharpe,stress_max_drawdown,stress_avg_month,stress_worst_month,stress_positive_month_pct,stress_month_ge_10_pct,stress_annual_turnover
past_trough_reversal_lb90_n3_r3,past_trough_reversal,90,3,3,test,0.02484828563038466,0.03946573527072128,0.22642231337880092,-0.1738126531961688,0.0024417809924064337,-0.05543656621471971,0.42105263157894735,0.0,40.58333333333333,0.008338521734665205,0.013181463079718458,0.139456458421474,-0.17469889738110211,0.0010961817504944824,-0.05581283701393869,0.3684210526315789,0.0,40.58333333333333
past_trough_reversal_lb90_n3_r7,past_trough_reversal,90,3,7,train,-0.17295242066583727,-0.24477939196683507,-0.5423286732758983,-0.4305913231190609,-0.012922891876035514,-0.1327129579441464,0.5,0.05555555555555555,20.066203703703703,-0.1795624443892515,-0.25368610788544754,-0.5711706336133793,-0.4349508707647908,-0.013574653751970693,-0.13283034398053872,0.5,0.05555555555555555,20.066203703703703
past_trough_reversal_lb90_n3_r7,past_trough_reversal,90,3,7,test,0.07800571696854819,0.12575396427488128,0.5098183146246009,-0.17863980807771973,0.007097385826097664,-0.07292265796072128,0.6842105263157895,0.0,26.42144097222222,0.06665296585251568,0.10711454796462361,0.45054217611831393,-0.17919516916304412,0.0062158150288194455,-0.07466309130922377,0.6842105263157895,0.0,26.42144097222222
past_trough_reversal_lb180_n1_r1,past_trough_reversal,180,1,1,train,-0.5768195970068826,-0.7195595562580647,-1.8310240404165743,-0.7945021764252538,-0.060934584884488205,-0.2957469708666879,0.3333333333333333,0.05555555555555555,55.46388888888889,-0.5861668936500223,-0.7286690628892161,-1.882889553741889,-0.8002223268266689,-0.06271036601543645,-0.29723543584079115,0.3333333333333333,0.05555555555555555,55.46388888888889
past_trough_reversal_lb180_n1_r1,past_trough_reversal,180,1,1,test,-0.12882198878975937,-0.1954584711091203,-0.42146921775805046,-0.37419734308384167,-0.008585087105380716,-0.1929766742266339,0.5789473684210527,0.0,71.65494791666666,-0.153464717068162,-0.23105351299890253,-0.535325562825938,-0.3816898652081504,-0.010949237255845816,-0.1929766742266339,0.5789473684210527,0.0,71.65494791666666
past_trough_reversal_lb180_n1_r3,past_trough_reversal,180,1,3,train,-0.46481888495860313,-0.6031696780286018,-1.3289184399157756,-0.7028333597610754,-0.04295744372412228,-0.23279257718658686,0.3333333333333333,0.16666666666666666,36.525,-0.47259842401550256,-0.6116682271177178,-1.3648039164019197,-0.7076803044184333,-0.04415693196248926,-0.23279257718658686,0.3333333333333333,0.16666666666666666,36.525
past_trough_reversal_lb180_n1_r3,past_trough_reversal,180,1,3,test,-0.1310611769658272,-0.19871715423555147,-0.4151908006544755,-0.3489741144255041,-0.008860206382553009,-0.1929766742266339,0.5263157894736842,0.0,43.119791666666664,-0.14593252212902774,-0.22023626284343611,-0.482107448293267,-0.35391819801961644,-0.010295320552400788,-0.1929766742266339,0.5263157894736842,0.0,43.119791666666664
past_trough_reversal_lb180_n1_r7,past_trough_reversal,180,1,7,train,-0.5251819127895706,-0.667520295720335,-1.5837274659610863,-0.7553668153845281,-0.051028673725719884,-0.2954993464958403,0.2777777777777778,0.16666666666666666,19.615277777777777,-0.5289368246892856,-0.6714001701651762,-1.6019722777343735,-0.7577423201353153,-0.05168728088776706,-0.2954993464958403,0.2777777777777778,0.16666666666666666,19.615277777777777
past_trough_reversal_lb180_n1_r7,past_trough_reversal,180,1,7,test,-0.024470980241037665,-0.03831739055343375,0.03219720003937002,-0.24610941525495134,0.00047895136407724435,-0.1929766742266339,0.5789473684210527,0.0,31.071614583333332,-0.036504838920041305,-0.0569587538807973,-0.01641908802470205,-0.24701297628445784,-0.00055937831945637,-0.1929766742266339,0.5789473684210527,0.0,31.071614583333332
past_trough_reversal_lb180_n2_r1,past_trough_reversal,180,2,1,train,-0.5173885415060986,-0.6594206905721725,-2.1441082107475604,-0.7219257832690272,-0.05367386961089588,-0.27295779989403146,0.3333333333333333,0.0,33.81944444444444,-0.5238975974476849,-0.6661898600480355,-2.186435767769528,-0.7268546668600779,-0.054744456740448796,-0.2744350775123454,0.3333333333333333,0.0,33.81944444444444
past_trough_reversal_lb180_n2_r1,past_trough_reversal,180,2,1,test,0.06608270241830017,0.10618127174460668,0.44282549725033715,-0.14184787677209754,0.006573031648338031,-0.11711368598810357,0.6842105263157895,0.0,65.31380208333333,0.0385647162533882,0.06148965044077381,0.2989836307306924,-0.1471865214654443,0.004403707394339607,-0.12225101944495254,0.6842105263157895,0.0,65.31380208333333
past_trough_reversal_lb180_n2_r3,past_trough_reversal,180,2,3,train,-0.4710140116933601,-0.6099422100565861,-1.853151205007091,-0.6707919562181689,-0.04715081833698503,-0.22869319971156854,0.3333333333333333,0.0,20.62986111111111,-0.4753797573900409,-0.6146921404888197,-1.8788834887267907,-0.6744105674055353,-0.04781884927356776,-0.2294849757043469,0.2777777777777778,0.0,20.62986111111111
past_trough_reversal_lb180_n2_r3,past_trough_reversal,180,2,3,test,0.0904291274429434,0.14628140174964677,0.5719558588153266,-0.11972923836039295,0.008614791031894477,-0.09806420303181218,0.5263157894736842,0.0,37.095703125,0.07435767608180566,0.11975204758685165,0.4891510955058021,-0.12448986587394528,0.007383100812879938,-0.10130725998805923,0.5263157894736842,0.0,37.095703125
past_trough_reversal_lb180_n2_r7,past_trough_reversal,180,2,7,train,-0.4123925317846229,-0.5443728755214436,-1.5149737314679983,-0.6225469114982387,-0.04008139592199701,-0.17182213462283968,0.3333333333333333,0.0,13.865972222222222,-0.41564974933360654,-0.548101904294645,-1.5323941319485068,-0.625338624988329,-0.040528414527743854,-0.17198614713130678,0.3333333333333333,0.0,13.865972222222222
past_trough_reversal_lb180_n2_r7,past_trough_reversal,180,2,7,test,0.18988878826500355,0.3154480585571813,1.0205865330295185,-0.09932666623174058,0.015598439854465133,-0.07947300108262745,0.5263157894736842,0.05263157894736842,23.779296875,0.1786061123619358,0.29583160834491173,0.9693436270712589,-0.10167698187672136,0.014803613165863731,-0.08187512505595684,0.5263157894736842,0.05263157894736842,23.779296875
past_trough_reversal_lb180_n3_r1,past_trough_reversal,180,3,1,train,-0.34329389731502513,-0.46297542096823596,-1.4630185918625545,-0.5770789315740436,-0.030292433085671738,-0.24857686213594787,0.4444444444444444,0.0,41.48518518518518,-0.3541298906211464,-0.47602428617283776,-1.5255289711086355,-0.5859834006161679,-0.03159578236958611,-0.25100318726838977,0.4444444444444444,0.0,41.48518518518518
past_trough_reversal_lb180_n3_r1,past_trough_reversal,180,3,1,test,0.06583274744071632,0.10577229362444673,0.4467899268510743,-0.12824215142486528,0.006203734484486996,-0.09378269907155778,0.6842105263157895,0.0,55.167968749999986,0.04254192436106652,0.06790724194366038,0.3235839840149662,-0.1283737367131399,0.004368437681175177,-0.09729563252918505,0.5789473684210527,0.0,55.167968749999986
past_trough_reversal_lb180_n3_r3,past_trough_reversal,180,3,3,train,-0.3264226214743061,-0.44245322979546053,-1.3713323821355659,-0.544390666223111,-0.028561984112641516,-0.250357175879531,0.4444444444444444,0.0,23.448148148148146,-0.3327255295114163,-0.4501492018683573,-1.4068317909106334,-0.5496003533964204,-0.02930710321649368,-0.25127344327436896,0.4444444444444444,0.0,23.448148148148146
past_trough_reversal_lb180_n3_r3,past_trough_reversal,180,3,3,test,0.1420200940632641,0.2329674600592142,0.955354742669757,-0.10571776970569913,0.011758180252842565,-0.07048131716081762,0.6842105263157895,0.0,32.12847222222222,0.1274337385774822,0.20822455161447606,0.8699257151315427,-0.10571776970569913,0.010687310811411575,-0.07060557288831082,0.631578947368421,0.0,32.12847222222222
past_trough_reversal_lb180_n3_r7,past_trough_reversal,180,3,7,train,-0.20624922069803042,-0.28929542009789033,-0.7436032461419152,-0.45125571828230204,-0.016782148909632952,-0.1324122720532831,0.5555555555555556,0.0,15.556944444444444,-0.21117701407248968,-0.2958089259954376,-0.7671859737922981,-0.4523549505225687,-0.017287006682221946,-0.13264032098217793,0.5555555555555556,0.0,15.556944444444444
past_trough_reversal_lb180_n3_r7,past_trough_reversal,180,3,7,test,0.1684418415868929,0.2782521632810695,0.9520141942355057,-0.13842659522475342,0.014152683850446393,-0.0783447329046405,0.631578947368421,0.0,20.92578125,0.1586865341947583,0.2614628059713535,0.9053265056456314,-0.1384265952247533,0.01345162063784498,-0.0800740631481105,0.631578947368421,0.0,20.92578125
trough_adjusted_reversal_lb30_n1_r1,trough_adjusted_reversal,30,1,1,train,-0.49118255155361157,-0.6317271644057154,-1.1198652738170336,-0.7650941206540243,-0.0412071077732043,-0.3923718211998325,0.3888888888888889,0.1111111111111111,183.9777777777778,-0.527403989417484,-0.669818102916192,-1.2679302569877773,-0.7860803595409691,-0.04709415556081709,-0.39482784085459466,0.3888888888888889,0.1111111111111111,183.9777777777778
trough_adjusted_reversal_lb30_n1_r1,trough_adjusted_reversal,30,1,1,test,-0.1677054166119617,-0.2513535442209752,-0.4823135987188899,-0.32736931037131256,-0.011001607560753383,-0.15804939876378077,0.3157894736842105,0.10526315789473684,209.89192708333331,-0.234808222847797,-0.34429949884637534,-0.7695468278987916,-0.4092338425350448,-0.018054733201430556,-0.16179903742472823,0.2631578947368421,0.05263157894736842,209.89192708333331
trough_adjusted_reversal_lb30_n1_r3,trough_adjusted_reversal,30,1,3,train,-0.5489570904661387,-0.691835894184992,-1.321862581271235,-0.8004841524752866,-0.051918183824130874,-0.3880812772412845,0.3333333333333333,0.16666666666666666,94.01805555555556,-0.5656814223415604,-0.7085784467711799,-1.3956926840790778,-0.80957920696343,-0.05493522056435417,-0.38860918613188145,0.3333333333333333,0.1111111111111111,94.01805555555556
trough_adjusted_reversal_lb30_n1_r3,trough_adjusted_reversal,30,1,3,test,-0.28937804957735036,-0.41650949078245514,-1.02875201471526,-0.5150485049314507,-0.023596399011772993,-0.22518381727029924,0.3157894736842105,0.10526315789473684,93.21484375,-0.31539852023725923,-0.44984492243324503,-1.1573471947410847,-0.5280020865780254,-0.026698317817661358,-0.2261196079341703,0.3157894736842105,0.10526315789473684,93.21484375
trough_adjusted_reversal_lb30_n1_r7,trough_adjusted_reversal,30,1,7,train,-0.33503226389756025,-0.45295710396840094,-0.571172077037203,-0.6241867097573326,-0.020889450300353624,-0.381266390052195,0.5,0.16666666666666666,62.22777777777778,-0.35143863995394353,-0.4727931442665937,-0.6208988376032372,-0.6363742007439176,-0.022943616611392128,-0.38179706256779244,0.5,0.16666666666666666,62.22777777777778
trough_adjusted_reversal_lb30_n1_r7,trough_adjusted_reversal,30,1,7,test,-0.17837784964251024,-0.2664363748967682,-0.4725791483324233,-0.2973614854197715,-0.013127069001945596,-0.14314180019499,0.42105263157894735,0.10526315789473684,60.875,-0.19817337722018336,-0.2941137745811425,-0.5504394050635475,-0.32251875011773157,-0.015145408505691828,-0.14415512146275866,0.42105263157894735,0.10526315789473684,60.875
trough_adjusted_reversal_lb30_n2_r1,trough_adjusted_reversal,30,2,1,train,-0.4864183120835395,-0.6266177053682739,-1.7218034287682111,-0.7292063856557929,-0.04529348859595265,-0.3206182940990342,0.4444444444444444,0.05555555555555555,132.23402777777778,-0.5129098736073753,-0.6547375786771021,-1.8731367027178405,-0.7462755183236522,-0.0495463938314421,-0.32256490482784694,0.4444444444444444,0.05555555555555555,132.23402777777778
trough_adjusted_reversal_lb30_n2_r1,trough_adjusted_reversal,30,2,1,test,-0.08433156393866414,-0.12971573366971467,-0.33293156888961195,-0.26461037934397946,-0.005283756728070144,-0.11629698133230237,0.5263157894736842,0.10526315789473684,171.2109375,-0.14499175685045462,-0.21888131568398506,-0.6698642619651489,-0.30192652677385745,-0.0109706168996623,-0.11807546902616217,0.42105263157894735,0.10526315789473684,171.2109375
trough_adjusted_reversal_lb30_n2_r3,trough_adjusted_reversal,30,2,3,train,-0.42985886674620133,-0.5642526824868085,-1.4281181057972425,-0.6668758299528181,-0.03769887861885769,-0.3191925165336462,0.4444444444444444,0.05555555555555555,76.7701388888889,-0.44714651756362633,-0.5836442663994954,-1.5154294427777386,-0.679522532758009,-0.04017919812272893,-0.32044271049551254,0.3888888888888889,0.05555555555555555,76.7701388888889
trough_adjusted_reversal_lb30_n2_r3,trough_adjusted_reversal,30,2,3,test,-0.08059612598521415,-0.12411032585710935,-0.30091854283330927,-0.30428460683515035,-0.004983217431558215,-0.10043774262415217,0.3157894736842105,0.10526315789473684,84.33723958333333,-0.11111302079808583,-0.16951671546064084,-0.46315522484794985,-0.3212138028693946,-0.0078048405912452224,-0.10115804752515167,0.3157894736842105,0.10526315789473684,84.33723958333333
trough_adjusted_reversal_lb30_n2_r7,trough_adjusted_reversal,30,2,7,train,-0.2651885202281392,-0.36591245501751535,-0.7348940774064519,-0.5277340257603228,-0.020587324828164562,-0.1751723251132885,0.5,0.05555555555555555,42.27430555555556,-0.27751493012338246,-0.38157498845266535,-0.7846106224239547,-0.5386693039211794,-0.021967741791166548,-0.17533048217461145,0.5,0.05555555555555555,42.27430555555556
trough_adjusted_reversal_lb30_n2_r7,trough_adjusted_reversal,30,2,7,test,-0.03876158168194155,-0.06043973606550734,-0.08924555438873726,-0.20513658627380926,-0.001099007264967501,-0.14252603777409545,0.42105263157894735,0.10526315789473684,46.607421875,-0.05652972005932,-0.08768176063451016,-0.17955013794610308,-0.20674094550842292,-0.0026557125724540756,-0.14356751393730038,0.42105263157894735,0.10526315789473684,46.607421875
trough_adjusted_reversal_lb30_n3_r1,trough_adjusted_reversal,30,3,1,train,-0.4070622972008541,-0.5382492019271666,-1.7313249076844077,-0.625581744120703,-0.03730117238977719,-0.24928602130141875,0.4444444444444444,0.05555555555555555,121.75,-0.43528551752314726,-0.570370494567232,-1.9058917850151742,-0.6476591649646661,-0.041209040443309974,-0.25150832598847117,0.4444444444444444,0.05555555555555555,121.75
trough_adjusted_reversal_lb30_n3_r1,trough_adjusted_reversal,30,3,1,test,0.046316878110643334,0.07401155937399984,0.36569187520742846,-0.18659094772197138,0.004705342746740136,-0.07974838915675386,0.5789473684210527,0.05263157894736842,151.1306423611111,-0.015065982974967973,-0.023655595434803778,-0.01703943736889919,-0.21841885118158566,-0.00034744256156706374,-0.08195853700044986,0.5789473684210527,0.0,151.1306423611111
trough_adjusted_reversal_lb30_n3_r3,trough_adjusted_reversal,30,3,3,train,-0.33178217781865227,-0.44899955533597113,-1.3318632113165139,-0.5477070580412873,-0.02840264734456705,-0.2437367992691042,0.4444444444444444,0.05555555555555555,66.28611111111111,-0.34927510345179336,-0.4701909244824741,-1.428908851450866,-0.5644176622989463,-0.030545600212284696,-0.24496822619706538,0.4444444444444444,0.0,66.28611111111111
trough_adjusted_reversal_lb30_n3_r3,trough_adjusted_reversal,30,3,3,test,0.10258702087141325,0.16650120653824052,0.7005989167913137,-0.14458179587057707,0.009049356143513577,-0.04976070909486019,0.5263157894736842,0.05263157894736842,78.20746527777776,0.0686453631935886,0.11037750636538113,0.5014828676692672,-0.16086092405490338,0.0064122627971268,-0.05165717537795067,0.47368421052631576,0.05263157894736842,78.20746527777776
trough_adjusted_reversal_lb30_n3_r7,trough_adjusted_reversal,30,3,7,train,-0.22912758341153827,-0.3193709502884322,-0.7891174599436251,-0.4341552383537166,-0.017360730446703942,-0.2035408845553902,0.5,0.0,38.10324074074074,-0.24079699014905676,-0.33454846103718383,-0.8435346616444069,-0.44618269023901724,-0.018602971987444657,-0.20418633769230543,0.5,0.0,38.10324074074074
trough_adjusted_reversal_lb30_n3_r7,trough_adjusted_reversal,30,3,7,test,0.04893381305820532,0.07825076087174154,0.38030694708919666,-0.14361599573689887,0.004942277320527187,-0.08264140222937566,0.42105263157894735,0.0,44.81076388888888,0.03029014553576692,0.0481832865839209,0.267071360249385,-0.1453387470629497,0.003444893072150918,-0.08362822926221147,0.42105263157894735,0.0,44.81076388888888
trough_adjusted_reversal_lb60_n1_r1,trough_adjusted_reversal,60,1,1,train,-0.5448050295428104,-0.6876326439733436,-1.5755714345178518,-0.7517241634481919,-0.05551652867825648,-0.3663774757457058,0.3888888888888889,0.0,111.60416666666667,-0.5648057329651792,-0.7077093338130802,-1.6761379070931701,-0.7672170940693124,-0.05910949346543575,-0.3666615436696017,0.3333333333333333,0.0,111.60416666666667
trough_adjusted_reversal_lb60_n1_r1,trough_adjusted_reversal,60,1,1,test,-0.1317811113762417,-0.19976384405713898,-0.3602337900740687,-0.28674991853788967,-0.007053896195942386,-0.1716626788608694,0.47368421052631576,0.10526315789473684,174.38151041666666,-0.19038303779315002,-0.28326809318764445,-0.6070049575787032,-0.29050473415490674,-0.012917829673626757,-0.1780062567563031,0.47368421052631576,0.10526315789473684,174.38151041666666
trough_adjusted_reversal_lb60_n1_r3,trough_adjusted_reversal,60,1,3,train,-0.3869820148105819,-0.5149438401185444,-0.950470470722604,-0.6351520633617173,-0.03301890476937683,-0.30169124635302913,0.4444444444444444,0.05555555555555555,60.875,-0.40177656650163374,-0.5321505916140605,-1.0081976776337345,-0.6475338852671837,-0.03499165737280003,-0.30197896656329404,0.3888888888888889,0.05555555555555555,60.875
trough_adjusted_reversal_lb60_n1_r3,trough_adjusted_reversal,60,1,3,test,-0.02212350993274681,-0.034665437110647734,0.05464321816529524,-0.2305928508249081,0.0015278304694663041,-0.1255486735624628,0.47368421052631576,0.15789473684210525,91.94661458333333,-0.0574659652610543,-0.08910906182183187,-0.0799099936162911,-0.23222237532749435,-0.0015891979430833379,-0.12662266844897718,0.47368421052631576,0.15789473684210525,91.94661458333333
trough_adjusted_reversal_lb60_n1_r7,trough_adjusted_reversal,60,1,7,train,-0.5260985584017857,-0.6684688063575188,-1.5381825277996275,-0.7616914306871032,-0.05237030938515037,-0.3663774757457058,0.3333333333333333,0.0,39.90694444444445,-0.53363496656758,-0.6762338583678074,-1.575487468972414,-0.7665291537565995,-0.05361842961524086,-0.3666615436696017,0.3333333333333333,0.0,39.90694444444445
trough_adjusted_reversal_lb60_n1_r7,trough_adjusted_reversal,60,1,7,test,0.10373417225968229,0.16841570768225944,0.4794087270365873,-0.2143207532362782,0.01202739905828236,-0.1895624526335844,0.47368421052631576,0.15789473684210525,56.436197916666664,0.07907581097748406,0.12751675579226385,0.4035409790797426,-0.2155889328514069,0.010118732314419544,-0.19020853017751593,0.47368421052631576,0.15789473684210525,56.436197916666664
trough_adjusted_reversal_lb60_n2_r1,trough_adjusted_reversal,60,2,1,train,-0.4546714092372939,-0.5919952673681605,-1.6658883816856807,-0.6537103101991641,-0.04449625680780137,-0.23754421959710514,0.3333333333333333,0.0,93.67986111111111,-0.4747842107573125,-0.6140452957787464,-1.7786055870412554,-0.6710520078219675,-0.0474893929782198,-0.2395799976335169,0.3333333333333333,0.0,93.67986111111111
trough_adjusted_reversal_lb60_n2_r1,trough_adjusted_reversal,60,2,1,test,-0.10499918637015704,-0.16049081827977474,-0.4277247995284318,-0.2666183187432266,-0.006518590743646328,-0.19597972156007493,0.5263157894736842,0.0,139.822265625,-0.15370369228558223,-0.23139580819513417,-0.6959616972802298,-0.27857401890487976,-0.011183064268464955,-0.19696591325404444,0.5263157894736842,0.0,139.822265625
trough_adjusted_reversal_lb60_n2_r3,trough_adjusted_reversal,60,2,3,train,-0.3352661839255543,-0.4532415862356627,-1.0660938221895324,-0.530411748865057,-0.028080326145584217,-0.2319459669020979,0.5,0.0,52.75833333333333,-0.34919416412097315,-0.47009349328573535,-1.1293832432774018,-0.5428692240745048,-0.029810488010855236,-0.23290359493741075,0.5,0.0,52.75833333333333
trough_adjusted_reversal_lb60_n2_r3,trough_adjusted_reversal,60,2,3,test,-0.011845280433189664,-0.018616087812237114,0.03851672633704439,-0.24836600024453082,0.0010037352469403013,-0.18111117867678606,0.5789473684210527,0.0,67.21614583333333,-0.038076931590468543,-0.059384174243072074,-0.09730667980924991,-0.2620333859375914,-0.001248419298548587,-0.1821088482137566,0.5789473684210527,0.0,67.21614583333333
trough_adjusted_reversal_lb60_n2_r7,trough_adjusted_reversal,60,2,7,train,-0.372677263343394,-0.498116691332142,-1.296561167079947,-0.5977277956938348,-0.033063619914578554,-0.22853540827535546,0.4444444444444444,0.0,32.804861111111116,-0.3808474294454507,-0.507750274959063,-1.3380091854592369,-0.6041915527580918,-0.034115673096537166,-0.2286903040793884,0.3888888888888889,0.0,32.804861111111116
trough_adjusted_reversal_lb60_n2_r7,trough_adjusted_reversal,60,2,7,test,0.03353247985142627,0.053389976157602215,0.26466950796738026,-0.15063898765316774,0.003871396666306946,-0.08775193662085568,0.631578947368421,0.0,38.046875,0.017921479821093156,0.028407969516628606,0.1886778728264269,-0.15234070690663426,0.0025977309482778537,-0.08830658426652349,0.5789473684210527,0.0,38.046875
trough_adjusted_reversal_lb60_n3_r1,trough_adjusted_reversal,60,3,1,train,-0.45358448742452984,-0.5907924055940621,-2.1734881973737274,-0.6550921405165409,-0.044986276979542224,-0.22200729989302137,0.3888888888888889,0.0,74.40277777777779,-0.46963088277865317,-0.6084334422165867,-2.2873463413580835,-0.6694770850854332,-0.047337562311282395,-0.22306111494392644,0.3888888888888889,0.0,74.40277777777779
trough_adjusted_reversal_lb60_n3_r1,trough_adjusted_reversal,60,3,1,test,-0.09005883288961858,-0.13828448696221707,-0.41021547271139064,-0.21932198561503813,-0.006860169719172623,-0.11551167850208777,0.42105263157894735,0.0,120.90451388888886,-0.13303371079646542,-0.20158376517836796,-0.668993969095181,-0.23679403096376805,-0.010865140329893988,-0.11704650646338122,0.3684210526315789,0.0,120.90451388888886
trough_adjusted_reversal_lb60_n3_r3,trough_adjusted_reversal,60,3,3,train,-0.33580124994344895,-0.4538921276680369,-1.4215114671551072,-0.5292117343448441,-0.029921067327446524,-0.23446961478850703,0.3888888888888889,0.0,41.48518518518518,-0.34676999469842906,-0.4671726996126473,-1.483779220950849,-0.5401652473898843,-0.031257860706192374,-0.23521518197027103,0.3333333333333333,0.0,41.48518518518518
trough_adjusted_reversal_lb60_n3_r3,trough_adjusted_reversal,60,3,3,test,-0.08184079834181224,-0.1259795470370848,-0.35976595796416305,-0.28342428268870823,-0.006055357696673542,-0.11190405716566465,0.42105263157894735,0.0,56.858940972222214,-0.10248458048572273,-0.15676813615814378,-0.4810908000785871,-0.29111482784385434,-0.007940368415409956,-0.11308270869066284,0.42105263157894735,0.0,56.858940972222214
trough_adjusted_reversal_lb60_n3_r7,trough_adjusted_reversal,60,3,7,train,-0.17011537489589867,-0.2409461234716458,-0.582076535923407,-0.4285031932610145,-0.012521256921075523,-0.15302066512589108,0.5555555555555556,0.0,27.731944444444444,-0.17926441238447033,-0.25328525947213243,-0.6246042964805695,-0.43009875483536064,-0.01342339172749971,-0.15313332547706748,0.5555555555555556,0.0,27.731944444444444
trough_adjusted_reversal_lb60_n3_r7,trough_adjusted_reversal,60,3,7,test,0.04085912079932763,0.06519015616590984,0.3143783653458803,-0.21690625663435747,0.0043352382657577855,-0.11106303197252532,0.5789473684210527,0.0,35.29904513888888,0.026260913864531554,0.04172612525960484,0.23506430905088227,-0.21879497258991243,0.0031591596169773368,-0.1118979968838153,0.5789473684210527,0.0,35.29904513888888
trough_adjusted_reversal_lb90_n1_r1,trough_adjusted_reversal,90,1,1,train,-0.3875194844250375,-0.5155724557093688,-1.0031961922443857,-0.6620834390030603,-0.03180747759972553,-0.2783144687508503,0.4444444444444444,0.16666666666666666,112.95694444444445,-0.4146411632822493,-0.5469482837135992,-1.1142444680047199,-0.6798223593882563,-0.035404687842468995,-0.280068666892787,0.4444444444444444,0.1111111111111111,112.95694444444445
trough_adjusted_reversal_lb90_n1_r1,trough_adjusted_reversal,90,1,1,test,-0.08889301054891863,-0.13654277754744093,-0.20852063853322794,-0.2774210008269208,-0.0030305447636908536,-0.20301108950955515,0.5263157894736842,0.10526315789473684,152.82161458333331,-0.14294057724357712,-0.2159240996568944,-0.43408533052957815,-0.2840589887910917,-0.008187702799624389,-0.20301108950955515,0.5263157894736842,0.10526315789473684,152.82161458333331
trough_adjusted_reversal_lb90_n1_r3,trough_adjusted_reversal,90,1,3,train,-0.4266658845911636,-0.5606399712549265,-1.214208282878817,-0.6716931849949497,-0.03788433907876338,-0.30626160898441024,0.3888888888888889,0.05555555555555555,63.580555555555556,-0.4411102996109302,-0.5769059150522333,-1.2784944705182948,-0.682586379498611,-0.0399260396963346,-0.30683143938336355,0.3888888888888889,0.05555555555555555,63.580555555555556
trough_adjusted_reversal_lb90_n1_r3,trough_adjusted_reversal,90,1,3,test,-0.03993684575723666,-0.06225069247000903,-0.02633274747469773,-0.3001359302814698,0.0009408541849905811,-0.20301108950955515,0.5789473684210527,0.15789473684210525,77.36197916666666,-0.06916367988293204,-0.1068731151605663,-0.1450962960955509,-0.30377167553064055,-0.001690641992951255,-0.20301108950955515,0.5789473684210527,0.15789473684210525,77.36197916666666
trough_adjusted_reversal_lb90_n1_r7,trough_adjusted_reversal,90,1,7,train,-0.4827785043809727,-0.6226988347046045,-1.2358669864753813,-0.7255673899715964,-0.04812696352570857,-0.24799358111409253,0.3333333333333333,0.0,37.20138888888889,-0.49040534804678526,-0.6308952002851056,-1.269225147463914,-0.7312127411790739,-0.04927771275922149,-0.2485897668980418,0.2777777777777778,0.0,37.20138888888889
trough_adjusted_reversal_lb90_n1_r7,trough_adjusted_reversal,90,1,7,test,-0.031558093949313415,-0.04931203239697224,0.004860023086224071,-0.2139400027930698,0.0006466041969636948,-0.20301108950955515,0.631578947368421,0.10526315789473684,43.75390625,-0.048377930008624226,-0.07521988850563521,-0.0629942099461383,-0.21519696156737256,-0.0008257380915516784,-0.20301108950955515,0.631578947368421,0.10526315789473684,43.75390625
trough_adjusted_reversal_lb90_n2_r1,trough_adjusted_reversal,90,2,1,train,-0.48536418027446704,-0.6254841160247989,-1.847277909119629,-0.7078897675387807,-0.048886181032411234,-0.25935465218922205,0.3333333333333333,0.0,70.34444444444445,-0.4997107413236862,-0.640816207095798,-1.9312665406972958,-0.7183897942275022,-0.05107584047228685,-0.2610452303534394,0.3333333333333333,0.0,70.34444444444445
trough_adjusted_reversal_lb90_n2_r1,trough_adjusted_reversal,90,2,1,test,0.05747690109134229,0.09213227793845613,0.3888929061469619,-0.16390089361246196,0.006416097103583017,-0.10520662632809308,0.631578947368421,0.05263157894736842,124.28645833333333,0.006194801315899001,0.009786658782555024,0.12713680500849675,-0.16576878517741567,0.0022188633506297424,-0.10593908156611664,0.5789473684210527,0.05263157894736842,124.28645833333333
trough_adjusted_reversal_lb90_n2_r3,trough_adjusted_reversal,90,2,3,train,-0.40917008962339607,-0.540673914469118,-1.4378871727697213,-0.6336219311682797,-0.03859847599635335,-0.2203041358476232,0.3888888888888889,0.0,42.27430555555556,-0.4191188343895813,-0.5520625674924304,-1.4888231134407994,-0.6416348695239689,-0.039932919606328526,-0.22141719647660818,0.3888888888888889,0.0,42.27430555555556
trough_adjusted_reversal_lb90_n2_r3,trough_adjusted_reversal,90,2,3,test,0.048841323306373585,0.07810083157194936,0.3513464918280703,-0.12820890481703895,0.0050616755945851405,-0.09158323090259979,0.5789473684210527,0.0,63.728515625,0.02241410128765131,0.03557493868947503,0.2123084378020049,-0.13048615929702323,0.0029252211002225945,-0.09232002508289894,0.5789473684210527,0.0,63.728515625
trough_adjusted_reversal_lb90_n2_r7,trough_adjusted_reversal,90,2,7,train,-0.3616606302055769,-0.4850315235777276,-1.2697568644631445,-0.5863219503854957,-0.03300520591516501,-0.17279209505393534,0.3888888888888889,0.0,20.968055555555555,-0.36698174371544545,-0.49136536109422535,-1.2968328067339998,-0.5909241882017262,-0.033663246065865446,-0.17364070731381287,0.3888888888888889,0.0,20.968055555555555
