candidate,family,profile,split,total_return,cagr,sharpe,max_drawdown,avg_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,months
topmom_21_5_5_200,top_momentum,balanced,train,6.0864630049429636,0.2776422215590575,0.9501140681128543,-0.47642111422314404,0.02425078490288259,-0.23128598390315913,0.4583333333333333,0.20833333333333334,0.07291666666666667,96
topmom_21_5_5_200,top_momentum,balanced,test,4.282159527255691,0.5961147244460299,1.4328232737096591,-0.32730405517705374,0.045467655935969485,-0.17472883821169638,0.627906976744186,0.3023255813953488,0.09302325581395349,43
topmom_21_5_21_200,top_momentum,unlevered,train,0.5969632257828204,0.06032035745204922,0.4005172656978211,-0.4286668596648112,0.006242083732464351,-0.17431902447513126,0.4375,0.03125,0.03125,96
topmom_21_5_21_200,top_momentum,unlevered,test,2.32563587295433,0.4015662369841637,1.5434343724138515,-0.2443201243214499,0.031166654196293976,-0.10661325421889378,0.6046511627906976,0.16279069767441862,0.046511627906976744,43
topmom_21_5_21_200,top_momentum,base,train,0.8169444109318904,0.07758093086744511,0.4789021377292203,-0.37529503188796465,0.00756507260533086,-0.13020417926230599,0.4270833333333333,0.052083333333333336,0.041666666666666664,96
topmom_21_5_21_200,top_momentum,base,test,2.2137424592522676,0.38815477956530153,1.6113993073700368,-0.19298539524130465,0.029866220432761114,-0.08001130619587316,0.5813953488372093,0.11627906976744186,0.0,43
topmom_21_5_21_200,top_momentum,balanced,train,1.2555804043628926,0.10713642520651745,0.4812900552758353,-0.5472187612391776,0.01189377670774835,-0.2215178843594664,0.4270833333333333,0.16666666666666666,0.0625,96
topmom_21_5_21_200,top_momentum,balanced,test,5.369259362516222,0.682278499954871,1.5958136920054045,-0.3188688648241298,0.05085500109702326,-0.1380679512932036,0.5813953488372093,0.3488372093023256,0.09302325581395349,43
topmom_21_5_63_200,top_momentum,unlevered,train,0.853347831452467,0.0802589634601758,0.4444933173941675,-0.38746676327200635,0.008045184992367236,-0.16315133141511495,0.4270833333333333,0.041666666666666664,0.052083333333333336,96
topmom_21_5_63_200,top_momentum,unlevered,test,1.3497452117560456,0.27125671723935274,1.0106133857424888,-0.37447885430342276,0.0234645110355689,-0.16263515274041984,0.5348837209302325,0.13953488372093023,0.023255813953488372,43
topmom_21_5_63_200,top_momentum,base,train,1.3290894617439606,0.111588001921191,0.6273901366867853,-0.300066952291312,0.010274682510284317,-0.1724882810884958,0.4270833333333333,0.052083333333333336,0.010416666666666666,96
topmom_21_5_63_200,top_momentum,base,test,1.158907378064069,0.24136220345243098,1.0754152880383927,-0.32439351764156044,0.02027822798435167,-0.13374221894470661,0.5581395348837209,0.06976744186046512,0.023255813953488372,43
topmom_21_5_63_200,top_momentum,balanced,train,2.2772038318741545,0.16011734964801483,0.6209915866791343,-0.4366519888862692,0.016120156792490566,-0.23436983140039036,0.4270833333333333,0.14583333333333334,0.0625,96
topmom_21_5_63_200,top_momentum,balanced,test,2.253662126391115,0.39297749574534135,1.0712007269847865,-0.5125680587497616,0.03437736258215173,-0.22528052096706075,0.5348837209302325,0.2558139534883721,0.11627906976744186,43
topmom_21_8_5_200,top_momentum,unlevered,train,1.3500318576852015,0.11283372961375338,0.7421096324807802,-0.25257888220109903,0.009913621974208048,-0.13161461109006856,0.4895833333333333,0.020833333333333332,0.010416666666666666,96
topmom_21_8_5_200,top_momentum,unlevered,test,1.5899251436678483,0.3064940738524953,1.4750404442251173,-0.15471675243319416,0.024119251001830457,-0.103235730042185,0.6511627906976745,0.09302325581395349,0.023255813953488372,43
topmom_21_8_5_200,top_momentum,base,train,1.5179009939209887,0.12248258693456981,0.7088530600410784,-0.32178311597016174,0.010963940606029024,-0.13934824534487156,0.4895833333333333,0.03125,0.020833333333333332,96
topmom_21_8_5_200,top_momentum,base,test,2.04157526512788,0.36684729917425085,1.5523508736206977,-0.16613635243069413,0.028498535694850023,-0.09194289626648011,0.6511627906976745,0.16279069767441862,0.0,43
topmom_21_8_5_200,top_momentum,balanced,train,2.86558216193824,0.1843355215508109,0.730918353858409,-0.4369407276489661,0.017264369280742594,-0.22951602305357144,0.4895833333333333,0.15625,0.08333333333333333,96
topmom_21_8_5_200,top_momentum,balanced,test,4.538147828683467,0.6174773196373502,1.533029773451681,-0.27964655589678855,0.04674816250095092,-0.15116274728587897,0.627906976744186,0.2558139534883721,0.09302325581395349,43
topmom_21_8_21_200,top_momentum,unlevered,train,0.9979631229917538,0.09046252654138631,0.5849671004042172,-0.41084715001140915,0.00840122056419798,-0.14056318060296302,0.4895833333333333,0.03125,0.020833333333333332,96
topmom_21_8_21_200,top_momentum,unlevered,test,1.6638288164004553,0.3168619070823009,1.4720492487792458,-0.21380103617712898,0.02528389746383985,-0.1083984275155846,0.5813953488372093,0.13953488372093023,0.023255813953488372,43
topmom_21_8_21_200,top_momentum,base,train,1.1041908867563412,0.09755362082002184,0.5827358962583915,-0.40947002457689974,0.009132256338284349,-0.12949985711642908,0.46875,0.020833333333333332,0.041666666666666664,96
topmom_21_8_21_200,top_momentum,base,test,1.959157963868055,0.35633918688017774,1.5324560329374768,-0.2133146290199297,0.028148392904328724,-0.08928885666429343,0.5813953488372093,0.16279069767441862,0.0,43
topmom_21_8_21_200,top_momentum,balanced,train,1.863672826473362,0.14070184295324872,0.5871400330257447,-0.5883503139296911,0.014421634445611363,-0.2200856597174693,0.4479166666666667,0.15625,0.08333333333333333,96
topmom_21_8_21_200,top_momentum,balanced,test,4.261903556649159,0.5943928026397953,1.489471944974685,-0.34368198506353087,0.0466569231436033,-0.15272774578120774,0.5813953488372093,0.32558139534883723,0.09302325581395349,43
topmom_21_8_63_200,top_momentum,unlevered,train,1.9973674289770549,0.14723311963915653,0.7500366140917034,-0.3224953691521205,0.012635836766962375,-0.13021142343817416,0.4895833333333333,0.041666666666666664,0.010416666666666666,96
topmom_21_8_63_200,top_momentum,unlevered,test,0.8550222214291567,0.1895673878350843,0.8445083887194487,-0.33026035210033033,0.016658478963871994,-0.16263515274041984,0.5116279069767442,0.06976744186046512,0.023255813953488372,43
topmom_21_8_63_200,top_momentum,base,train,2.534656175913183,0.17114714451967972,0.9036960160684687,-0.23243527810990483,0.01464013195240315,-0.14009359058517667,0.46875,0.052083333333333336,0.010416666666666666,96
topmom_21_8_63_200,top_momentum,base,test,1.0104770913121826,0.21676800674235608,1.0133474905629862,-0.3022655600170463,0.018443392916767696,-0.13396333289265572,0.5348837209302325,0.09302325581395349,0.023255813953488372,43
topmom_21_8_63_200,top_momentum,balanced,train,5.347404726717894,0.26015553404927316,0.8940771915132533,-0.37499861236632603,0.02284301357406043,-0.18644203752406763,0.4791666666666667,0.14583333333333334,0.0625,96
topmom_21_8_63_200,top_momentum,balanced,test,1.7301714792149214,0.32599428203882286,0.9609996053299507,-0.4704205990201177,0.029483452647479137,-0.2256264531505906,0.5116279069767442,0.2558139534883721,0.13953488372093023,43
topmom_21_10_5_200,top_momentum,unlevered,train,1.6367139372006694,0.12897712861328814,0.8566901843124259,-0.23701640306931326,0.011133159371372311,-0.12794250980688215,0.5104166666666666,0.03125,0.010416666666666666,96
topmom_21_10_5_200,top_momentum,unlevered,test,1.4520883939972702,0.28657437464517965,1.4701330584837438,-0.14972786346723377,0.022736312455232104,-0.11202070086833138,0.6744186046511628,0.06976744186046512,0.023255813953488372,43
topmom_21_10_5_200,top_momentum,base,train,1.9914573856191256,0.146949838069367,0.8326181125114768,-0.28224705257709315,0.012832844039331806,-0.1456643949123212,0.5104166666666666,0.07291666666666667,0.020833333333333332,96
topmom_21_10_5_200,top_momentum,base,test,1.9569495877416951,0.3560547421691507,1.535803667854078,-0.16630501448746748,0.027853979984207158,-0.09754971481907582,0.6744186046511628,0.13953488372093023,0.0,43
topmom_21_10_5_200,top_momentum,balanced,train,3.8611169173874345,0.21878542950999869,0.8448881294841307,-0.4086916384237774,0.019740635117393882,-0.2290779070762019,0.5104166666666666,0.13541666666666666,0.07291666666666667,96
topmom_21_10_5_200,top_momentum,balanced,test,4.207115909607104,0.5897114035756355,1.5155252529149714,-0.2748099354415101,0.04515896583523764,-0.1654416818126052,0.627906976744186,0.3023255813953488,0.09302325581395349,43
topmom_21_10_21_200,top_momentum,unlevered,train,1.148879725994329,0.1004435048111787,0.6598235140016625,-0.3789017351418603,0.009017680259167092,-0.13419463299731282,0.5208333333333334,0.03125,0.020833333333333332,96
topmom_21_10_21_200,top_momentum,unlevered,test,1.4938418752703084,0.29269165579985934,1.4535972822254737,-0.19818830607687143,0.023506630583692303,-0.10557655742417837,0.5813953488372093,0.13953488372093023,0.023255813953488372,43
topmom_21_10_21_200,top_momentum,base,train,1.4040780226557947,0.11600427272711666,0.6771425966289139,-0.3822842338947894,0.010455906966844633,-0.12961618371112338,0.4895833333333333,0.041666666666666664,0.03125,96
topmom_21_10_21_200,top_momentum,base,test,1.8874346096666885,0.3470218889476844,1.5062624793175292,-0.20735642072533667,0.027609915945302797,-0.09706992917466883,0.5813953488372093,0.16279069767441862,0.0,43
topmom_21_10_21_200,top_momentum,balanced,train,2.341686839748284,0.16294923937699313,0.6600446906087905,-0.5597014570803409,0.01582544861062622,-0.2201277977128424,0.4791666666666667,0.13541666666666666,0.08333333333333333,96
topmom_21_10_21_200,top_momentum,balanced,test,3.769348493339134,0.550971731496267,1.4344754232436574,-0.3315383839795101,0.04401342757749436,-0.16533701743022833,0.5813953488372093,0.3023255813953488,0.11627906976744186,43
topmom_21_10_63_200,top_momentum,unlevered,train,1.8062211575884564,0.13781292462698502,0.7398981744002032,-0.30623267182397207,0.01180234819879076,-0.1280272576013216,0.5104166666666666,0.03125,0.010416666666666666,96
topmom_21_10_63_200,top_momentum,unlevered,test,0.8221075797564505,0.183599409797631,0.8433508660966061,-0.3235963737031686,0.01617867902513093,-0.16263515274041984,0.4883720930232558,0.06976744186046512,0.023255813953488372,43
topmom_21_10_63_200,top_momentum,base,train,2.531717033082081,0.17102525002875213,0.9148175817409024,-0.2507855995287216,0.01455798005849801,-0.1447444737995901,0.4895833333333333,0.052083333333333336,0.020833333333333332,96
topmom_21_10_63_200,top_momentum,base,test,1.068350392100192,0.2265078138701213,1.0585277924221101,-0.28912222260763754,0.019130340077858392,-0.13737266314691388,0.5116279069767442,0.11627906976744186,0.023255813953488372,43
topmom_21_10_63_200,top_momentum,balanced,train,4.838205869407476,0.24703902552879753,0.8757881374630025,-0.3883066018662259,0.021725615052286526,-0.19002008624385103,0.4791666666666667,0.11458333333333333,0.052083333333333336,96
topmom_21_10_63_200,top_momentum,balanced,test,1.77702859489791,0.3323486660359005,0.9829061114728638,-0.447688517357561,0.029871203383386866,-0.23110049397052101,0.4883720930232558,0.23255813953488372,0.13953488372093023,43
topmom_63_3_5_200,top_momentum,unlevered,train,5.748726274571426,0.2698594607611742,1.1340850146886743,-0.30986770917684303,0.022804077237256765,-0.20336591828097972,0.4479166666666667,0.10416666666666667,0.010416666666666666,96
topmom_63_3_5_200,top_momentum,unlevered,test,1.1927213273603572,0.24679392930197586,0.8629123145000674,-0.23485167950975727,0.021471168366963524,-0.13861537920292633,0.5813953488372093,0.16279069767441862,0.06976744186046512,43
topmom_63_3_5_200,top_momentum,base,train,4.652751554271548,0.2420122121792112,1.1767796845025458,-0.3219709791452956,0.01993059989755166,-0.10452280894803123,0.4583333333333333,0.08333333333333333,0.010416666666666666,96
topmom_63_3_5_200,top_momentum,base,test,0.8581891113474873,0.19013757128922792,0.8791891734127911,-0.19986238627662867,0.016101799080511087,-0.08127075447844745,0.5813953488372093,0.11627906976744186,0.0,43
topmom_63_3_5_200,top_momentum,balanced,train,15.970656699281026,0.4251644312490459,1.2184148099288625,-0.5045524856285071,0.03507121488222597,-0.17794995134574831,0.4583333333333333,0.25,0.0625,96
topmom_63_3_5_200,top_momentum,balanced,test,1.7187339401032466,0.3244313228924598,0.9143867991041342,-0.3186177285841846,0.02833074285395992,-0.1388228745393113,0.5813953488372093,0.18604651162790697,0.06976744186046512,43
topmom_63_3_21_200,top_momentum,unlevered,train,5.349577779035922,0.26020950675457755,1.0872663022758595,-0.32551805750822627,0.02208067362986359,-0.14976464420525304,0.5,0.09375,0.03125,96
topmom_63_3_21_200,top_momentum,unlevered,test,2.2342683211141345,0.3906398662891939,1.2196502474310225,-0.2935559224431973,0.032328901670693716,-0.14895389201423015,0.5581395348837209,0.18604651162790697,0.046511627906976744,43
topmom_63_3_21_200,top_momentum,base,train,4.921486388065566,0.24925105412344983,1.19854921903331,-0.3053603497433731,0.02040611320741853,-0.1002719079286073,0.5,0.14583333333333334,0.010416666666666666,96
topmom_63_3_21_200,top_momentum,base,test,1.347648910113131,0.2709379940152965,1.170470087101058,-0.21944795587780053,0.022406663017850683,-0.10264192796281346,0.5581395348837209,0.11627906976744186,0.023255813953488372,43
topmom_63_3_21_200,top_momentum,balanced,train,15.810183925567149,0.4234712162707057,1.2075050565044736,-0.48460844777804835,0.0348608070370019,-0.17400201486942024,0.4791666666666667,0.21875,0.052083333333333336,96
topmom_63_3_21_200,top_momentum,balanced,test,3.1069306239740078,0.48716581526481706,1.2184424355641257,-0.3575765543545625,0.0404865974282224,-0.16496314860339523,0.5348837209302325,0.3023255813953488,0.11627906976744186,43
topmom_63_3_63_200,top_momentum,unlevered,train,2.633927218222946,0.175213003553635,0.722295545209776,-0.47959082921401086,0.01614521128313988,-0.19119126839046996,0.40625,0.08333333333333333,0.052083333333333336,96
topmom_63_3_63_200,top_momentum,unlevered,test,1.4163374398450168,0.28127671318156655,0.9212629976742911,-0.39882987321992147,0.025306590868843556,-0.1836232645384206,0.4883720930232558,0.18604651162790697,0.046511627906976744,43
topmom_63_3_63_200,top_momentum,base,train,2.0181047358138975,0.14822325470978748,0.7724752055012906,-0.47035585604542063,0.01342885249390541,-0.23374952523381554,0.40625,0.0625,0.020833333333333332,96
topmom_63_3_63_200,top_momentum,base,test,0.9771536831431387,0.21106805418214925,0.9196678974747146,-0.30719029538843234,0.018489105355780314,-0.15669992761946394,0.4883720930232558,0.11627906976744186,0.023255813953488372,43
topmom_63_3_63_200,top_momentum,balanced,train,5.029809340629939,0.25208786784190984,0.8216079827822951,-0.654367863588069,0.024234614563718587,-0.3377077032270397,0.40625,0.1875,0.08333333333333333,96
topmom_63_3_63_200,top_momentum,balanced,test,1.9219768951934117,0.35152966633597793,0.943257978026942,-0.48886021204749597,0.03280300153043901,-0.2614868640774116,0.4883720930232558,0.20930232558139536,0.11627906976744186,43
topmom_63_5_5_200,top_momentum,unlevered,train,3.123913446489997,0.19396080943120575,1.009009784375083,-0.26626562396835596,0.01631897616290752,-0.16224554469757035,0.4791666666666667,0.052083333333333336,0.010416666666666666,96
topmom_63_5_5_200,top_momentum,unlevered,test,1.914399724248999,0.3505441375685272,1.351067525651846,-0.17625124104538004,0.027594509770612508,-0.12364604724252992,0.6046511627906976,0.11627906976744186,0.046511627906976744,43
topmom_63_5_5_200,top_momentum,base,train,3.3283678925651703,0.20121157501729936,1.0405203973999397,-0.31622761813258105,0.0167919439029227,-0.11361066349783588,0.46875,0.09375,0.041666666666666664,96
topmom_63_5_5_200,top_momentum,base,test,1.679940326115744,0.3190946365576435,1.3731224587289912,-0.16004730044459936,0.025215069159365524,-0.08800124076482152,0.6046511627906976,0.11627906976744186,0.0,43
topmom_63_5_5_200,top_momentum,balanced,train,8.929540630845294,0.3327230053880774,1.070513199455248,-0.48174322250980683,0.02796313285570599,-0.18927649701770544,0.46875,0.17708333333333334,0.052083333333333336,96
topmom_63_5_5_200,top_momentum,balanced,test,3.865520158086955,0.5596949388219119,1.3839591508333098,-0.2524316840204912,0.04338644313088339,-0.1499018565216086,0.6046511627906976,0.3023255813953488,0.09302325581395349,43
topmom_63_5_21_200,top_momentum,unlevered,train,4.566765842293573,0.23963240840379973,1.202379212227159,-0.2947227928569458,0.01959137836664231,-0.12069467625564767,0.53125,0.0625,0.010416666666666666,96
topmom_63_5_21_200,top_momentum,unlevered,test,2.4460340638555986,0.4156394411684199,1.5291069956831251,-0.19552464584427032,0.032294495874963046,-0.12449684107207826,0.5813953488372093,0.23255813953488372,0.023255813953488372,43
topmom_63_5_21_200,top_momentum,base,train,5.04071432764234,0.25237097713870593,1.2488091765739304,-0.32298433363846346,0.020464588969580585,-0.15051621012593575,0.4895833333333333,0.09375,0.020833333333333332,96
topmom_63_5_21_200,top_momentum,base,test,2.258147961545549,0.39351676777852207,1.632791948289454,-0.15555113905193585,0.030444698957586593,-0.08235607828743485,0.5813953488372093,0.18604651162790697,0.0,43
topmom_63_5_21_200,top_momentum,balanced,train,15.49508724405894,0.42010494159950196,1.2623167772324193,-0.4906969624059776,0.03383081113466023,-0.22625040759403836,0.5,0.21875,0.052083333333333336,96
topmom_63_5_21_200,top_momentum,balanced,test,5.4738123793402345,0.6899912080764756,1.6156235042480531,-0.2605256875742541,0.05162402055329101,-0.13553189822251055,0.5813953488372093,0.3488372093023256,0.06976744186046512,43
topmom_63_5_63_200,top_momentum,unlevered,train,2.678297090675239,0.17699892126252004,0.8054704530456596,-0.40684892880253776,0.015203416169335094,-0.14943025958028355,0.4479166666666667,0.0625,0.03125,96
topmom_63_5_63_200,top_momentum,unlevered,test,1.3901680470700741,0.27736303243798766,1.0654907483118403,-0.35999045905717186,0.023409070542368786,-0.09877903955088918,0.5348837209302325,0.13953488372093023,0.0,43
topmom_63_5_63_200,top_momentum,base,train,2.7829872167869723,0.1811392088228767,0.9310966549494377,-0.38137053372941254,0.015541297054015149,-0.19550178050993627,0.4375,0.0625,0.020833333333333332,96
topmom_63_5_63_200,top_momentum,base,test,1.1286229625787318,0.2364452703626847,1.0626833057233158,-0.33162553751211465,0.019892146267329273,-0.10940288882796578,0.5348837209302325,0.11627906976744186,0.023255813953488372,43
topmom_63_5_63_200,top_momentum,balanced,train,6.877780244024055,0.2946779583873662,0.9532630371100648,-0.5527783941207733,0.025965445363310646,-0.2816829284317245,0.4270833333333333,0.15625,0.07291666666666667,96
topmom_63_5_63_200,top_momentum,balanced,test,2.1278965750132546,0.3776358922893832,1.0433123753543638,-0.5222452323418957,0.03322847887935684,-0.18575150266285934,0.5348837209302325,0.2558139534883721,0.09302325581395349,43
topmom_63_8_5_200,top_momentum,unlevered,train,2.468039927921732,0.16836234669667727,1.0049741997591688,-0.2170441891055036,0.014137509091325174,-0.13665144582645972,0.5104166666666666,0.052083333333333336,0.010416666666666666,96
topmom_63_8_5_200,top_momentum,unlevered,test,1.4068041335482158,0.2798545350691757,1.3245636132165928,-0.14456021889801296,0.022508678202566548,-0.11258295760552228,0.627906976744186,0.09302325581395349,0.023255813953488372,43
topmom_63_8_5_200,top_momentum,base,train,3.0170647810325946,0.19004550502181794,1.0149699836137993,-0.28211057004030093,0.016000220465122426,-0.13822721173494223,0.5104166666666666,0.07291666666666667,0.041666666666666664,96
topmom_63_8_5_200,top_momentum,base,test,1.48609500767552,0.2915622607018211,1.30412346091509,-0.16430241396346024,0.02364100724229264,-0.09200166155732614,0.627906976744186,0.13953488372093023,0.0,43
topmom_63_8_5_200,top_momentum,balanced,train,7.302524026459734,0.3032128998449488,1.0537946021031914,-0.39707187598963223,0.025576467626028238,-0.21328190563076233,0.5104166666666666,0.15625,0.052083333333333336,96
topmom_63_8_5_200,top_momentum,balanced,test,3.2792911678992223,0.5044417104913725,1.3213237668845186,-0.25015220432772833,0.04066631429408185,-0.15690379066517834,0.5813953488372093,0.27906976744186046,0.09302325581395349,43
topmom_63_8_21_200,top_momentum,unlevered,train,2.830572731609214,0.18298807082156232,1.0544775546411502,-0.23387101828610668,0.015063997149713492,-0.0962621191354125,0.5208333333333334,0.03125,0.0,96
topmom_63_8_21_200,top_momentum,unlevered,test,1.8593439618944787,0.3433273756124957,1.5356837646629768,-0.18323981931618205,0.026646085102206975,-0.07932931499665108,0.6046511627906976,0.11627906976744186,0.0,43
topmom_63_8_21_200,top_momentum,base,train,3.5178400227052657,0.20766826286133155,1.0869098917594315,-0.25356107454806476,0.01705804266129115,-0.13299511128002706,0.53125,0.0625,0.020833333333333332,96
topmom_63_8_21_200,top_momentum,base,test,1.8887700204753477,0.3471968789668374,1.5053524815954866,-0.1806989021400438,0.027155938291502483,-0.10380933374204038,0.5813953488372093,0.11627906976744186,0.023255813953488372,43
topmom_63_8_21_200,top_momentum,balanced,train,8.86175743995241,0.3315812467822026,1.1063476611191767,-0.3756835781666883,0.027048410647169997,-0.1896370920602135,0.5104166666666666,0.14583333333333334,0.0625,96
topmom_63_8_21_200,top_momentum,balanced,test,4.2432720954630865,0.5928047638735143,1.491493278646497,-0.300252818266729,0.045231395442029906,-0.1373603024103629,0.5581395348837209,0.3023255813953488,0.11627906976744186,43
topmom_63_8_63_200,top_momentum,unlevered,train,2.2864267718464886,0.1605253634817767,0.8223925556007048,-0.3355137898012127,0.013456129894888027,-0.11477608259567951,0.5208333333333334,0.041666666666666664,0.010416666666666666,96
topmom_63_8_63_200,top_momentum,unlevered,test,1.2578324313616989,0.25708572361967175,1.124386854737879,-0.3016670557223131,0.02117046516935324,-0.08999422425184589,0.5581395348837209,0.06976744186046512,0.0,43
topmom_63_8_63_200,top_momentum,base,train,2.73817452373232,0.1793793830465915,0.9486590540347675,-0.3141829236508987,0.015097808405491957,-0.16322437932176193,0.5,0.052083333333333336,0.020833333333333332,96
topmom_63_8_63_200,top_momentum,base,test,1.4430719321256564,0.28524355868513074,1.2628304493715927,-0.3021525297769384,0.02321035820618117,-0.09266934725624065,0.5581395348837209,0.11627906976744186,0.0,43
topmom_63_8_63_200,top_momentum,balanced,train,6.260574505578724,0.2815284339716906,0.9590907119978288,-0.44105009912372817,0.02398502358935768,-0.22081996354684807,0.5104166666666666,0.11458333333333333,0.0625,96
topmom_63_8_63_200,top_momentum,balanced,test,2.646027661524462,0.43825438769808445,1.192373270637583,-0.47677156337446347,0.03655460661387041,-0.16152737052460397,0.5581395348837209,0.2558139534883721,0.16279069767441862,43
topmom_63_10_5_200,top_momentum,unlevered,train,2.1843505038206303,0.15595265984268725,0.981026565877192,-0.20724210202814275,0.013108377912135809,-0.1289475503592865,0.5104166666666666,0.041666666666666664,0.010416666666666666,96
topmom_63_10_5_200,top_momentum,unlevered,test,1.22362304887546,0.2517054232180256,1.2892689393232288,-0.13913230199695004,0.020297742978801235,-0.09706496986157909,0.5813953488372093,0.06976744186046512,0.0,43
topmom_63_10_5_200,top_momentum,base,train,2.8745563904531357,0.1846792040482057,1.003226512664657,-0.2660859599899855,0.015556438325458161,-0.132348250441495,0.5,0.041666666666666664,0.041666666666666664,96
topmom_63_10_5_200,top_momentum,base,test,1.4674766378176645,0.2888375513166719,1.3041202936738128,-0.14384106757873882,0.023291669237825257,-0.08569318272108362,0.5581395348837209,0.11627906976744186,0.0,43
topmom_63_10_5_200,top_momentum,balanced,train,6.375155974076846,0.2840416723098018,1.0225745489769038,-0.3777704955724589,0.02407962614548252,-0.20854381601868377,0.5,0.13541666666666666,0.052083333333333336,96
topmom_63_10_5_200,top_momentum,balanced,test,2.948128314435548,0.4707811187824851,1.2800456057759757,-0.2403819759784097,0.03801338697233819,-0.14492705935672845,0.5581395348837209,0.27906976744186046,0.09302325581395349,43
topmom_63_10_21_200,top_momentum,unlevered,train,2.3831457808196403,0.1647448373982956,1.003862824527879,-0.23237873496029393,0.013627098831251286,-0.10385796468832764,0.53125,0.020833333333333332,0.010416666666666666,96
topmom_63_10_21_200,top_momentum,unlevered,test,1.7394700774509668,0.3272614851107001,1.56788357557236,-0.15519513190176104,0.02554182608209173,-0.08221516175798527,0.5813953488372093,0.09302325581395349,0.0,43
topmom_63_10_21_200,top_momentum,base,train,3.1733386240501007,0.1957419737002435,1.0448180305019752,-0.2541976275087592,0.016144851543790605,-0.1392040041464101,0.53125,0.052083333333333336,0.020833333333333332,96
topmom_63_10_21_200,top_momentum,base,test,1.924050167221134,0.3517990073136654,1.5315029929386248,-0.16563618194501195,0.027535065081362654,-0.09555577436605822,0.5813953488372093,0.11627906976744186,0.0,43
topmom_63_10_21_200,top_momentum,balanced,train,7.070155495339327,0.29859226017685514,1.0398597634459017,-0.38072161335865407,0.02469285089020327,-0.20251845614249464,0.5208333333333334,0.125,0.0625,96
topmom_63_10_21_200,top_momentum,balanced,test,4.16962545870458,0.5864875359132866,1.504697521037428,-0.275165799642512,0.04498267249049608,-0.16050431424261868,0.5348837209302325,0.32558139534883723,0.09302325581395349,43
topmom_63_10_63_200,top_momentum,unlevered,train,2.0782823919650246,0.15106320522483174,0.8089843570955951,-0.32576116479476913,0.012674984088272093,-0.11314690064618849,0.5208333333333334,0.03125,0.020833333333333332,96
topmom_63_10_63_200,top_momentum,unlevered,test,1.0677850407857048,0.2264136215717567,1.0650404918598284,-0.2817531536367396,0.018805629520124854,-0.08597194289420396,0.5348837209302325,0.09302325581395349,0.0,43
topmom_63_10_63_200,top_momentum,base,train,2.629888125389309,0.1750494814269259,0.9380693317699134,-0.33159704908356546,0.014802760243944127,-0.16454509305711318,0.5104166666666666,0.041666666666666664,0.03125,96
topmom_63_10_63_200,top_momentum,base,test,1.2847454960836808,0.261277440156124,1.182827007300878,-0.2992466483499002,0.021589474101394338,-0.09214360445919567,0.5116279069767442,0.11627906976744186,0.0,43
topmom_63_10_63_200,top_momentum,balanced,train,5.583415104451826,0.2659250688177335,0.9316802737056945,-0.4574679217688914,0.022902499488653975,-0.21743737779717764,0.5,0.10416666666666667,0.0625,96
topmom_63_10_63_200,top_momentum,balanced,test,2.267197260421266,0.3946030213623912,1.116328649962727,-0.46025374661440943,0.03355250781758842,-0.16009603091430513,0.5116279069767442,0.2558139534883721,0.09302325581395349,43
topmom_126_3_5_200,top_momentum,unlevered,train,8.709378628455434,0.3289892585180749,1.2769994235846285,-0.2837767092150344,0.026423403323317215,-0.18945701488553346,0.5416666666666666,0.11458333333333333,0.010416666666666666,96
topmom_126_3_5_200,top_momentum,unlevered,test,1.9363814596395836,0.3533981477430128,1.1068943682355825,-0.2019531533740384,0.029236070820068176,-0.18785234632208647,0.5813953488372093,0.20930232558139536,0.046511627906976744,43
topmom_126_3_5_200,top_momentum,base,train,6.725346864507944,0.29151652316292265,1.3905269159011124,-0.19219155075825411,0.023271202124284452,-0.10176088479642365,0.5208333333333334,0.11458333333333333,0.010416666666666666,96
topmom_126_3_5_200,top_momentum,base,test,1.3912770160200898,0.2775295043466226,1.1773121442223227,-0.16346721881044934,0.022363716360338626,-0.07697042615363248,0.5581395348837209,0.16279069767441862,0.0,43
topmom_126_3_5_200,top_momentum,balanced,train,28.034784474822892,0.5242156606402881,1.4340818658404921,-0.27257725278767686,0.040712807944817214,-0.1617904502678842,0.5208333333333334,0.23958333333333334,0.0625,96
topmom_126_3_5_200,top_momentum,balanced,test,3.1904583251597627,0.49560168945934757,1.2203773247858503,-0.2518921948887535,0.03947082628916346,-0.13238919556632323,0.5581395348837209,0.27906976744186046,0.13953488372093023,43
topmom_126_3_21_200,top_momentum,unlevered,train,8.378898514252217,0.323243148047915,1.2593824510390599,-0.28540778123526644,0.025826300368010858,-0.09694565536996225,0.5104166666666666,0.125,0.0,96
topmom_126_3_21_200,top_momentum,unlevered,test,3.464246744449232,0.5224321731636139,1.4484881869523418,-0.2821005589291734,0.04032903290309886,-0.18813464858156992,0.5813953488372093,0.2558139534883721,0.046511627906976744,43
topmom_126_3_21_200,top_momentum,base,train,6.584495947743056,0.2885464141986225,1.3683630564852314,-0.21907228608031004,0.022966941586189,-0.09573551872360986,0.5,0.11458333333333333,0.0,96
topmom_126_3_21_200,top_momentum,base,test,2.314335846039406,0.4002266905677381,1.5861841464067417,-0.20245431847985285,0.03044096250962765,-0.09991028257247025,0.5813953488372093,0.13953488372093023,0.0,43
