candidate,family,params,profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,profit_factor,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,months
donchian_720,donchian,[720],aggressive,full,-0.24377318145485427,-0.07500875899518589,0.7403383024420512,0.26549528948575174,-0.7411002510871862,1.0092444911946854,0.019625180801319024,-0.01602745242871373,0.8349868855149432,-0.47514128317115845,0.3953488372093023,0.27906976744186046,43
xsmom_72-8,xsmom,"[72, 8]",base,train,0.37809435541953906,0.17366515476673205,0.37125836079409485,0.6162461946261353,-0.2760501440011267,1.0213246910747567,0.020352816582939966,-0.01752848429591619,0.3920669715663274,-0.14857132671962825,0.4583333333333333,0.20833333333333334,24
xsmom_72-8,xsmom,"[72, 8]",base,test,-0.7860825033966699,-0.6230136253786394,0.3456758727016022,-2.6493350426143003,-0.8576695318545668,0.9197084008164331,-0.06997977146611634,-0.05044225841885197,0.10989213883215121,-0.3289485512073236,0.2631578947368421,0.05263157894736842,19
xsmom_72-8,xsmom,"[72, 8]",base,full,-0.7052015054054703,-0.28883566308169406,0.3602426987919881,-0.766515384411204,-0.8576695318545667,0.9749597668013401,-0.019561582787573282,-0.02697858405879472,0.3920669715663274,-0.3289485512073236,0.37209302325581395,0.13953488372093023,43
xsmom_72-8,xsmom,"[72, 8]",aggressive,train,0.4567503867975238,0.20664860875306457,0.7399759194083639,0.6212646258939533,-0.5101044834865534,1.0214906843826785,0.043385407748411396,-0.045111546040592754,0.8863628245117419,-0.28055833775671024,0.4583333333333333,0.3333333333333333,24
xsmom_72-8,xsmom,"[72, 8]",aggressive,test,-0.9463501685840011,-0.8428380517807292,0.6476733422271983,-2.5335920040517403,-0.9735045685690051,0.9223883506418922,-0.12165614271278206,-0.10412100581622885,0.1656684413953009,-0.45160966611167475,0.2631578947368421,0.15789473684210525,19
xsmom_72-8,xsmom,"[72, 8]",aggressive,full,-0.9218455873331228,-0.5090056725621632,0.7008364146913524,-0.6662707617890595,-0.9735045685690055,0.9780590071556284,-0.029539928501883396,-0.059241505830518904,0.8863628245117419,-0.45160966611167475,0.37209302325581395,0.2558139534883721,43
xsmom_72-24,xsmom,"[72, 24]",base,train,-0.09297451967372061,-0.04755757568226715,0.36529350186636,0.04914918811857067,-0.4309465334638005,1.0016550262924024,0.0019835882558567517,-0.038278595553747796,0.4651495804247838,-0.12236063352643256,0.4166666666666667,0.125,24
xsmom_72-24,xsmom,"[72, 24]",base,test,-0.6207526226653817,-0.45845584640010817,0.34436427191395474,-1.6088377056322274,-0.7357092695572828,0.9500458373482282,-0.04601475103702833,-0.03345372432199967,0.08567367078619581,-0.2097103844998368,0.2631578947368421,0.0,19
xsmom_72-24,xsmom,"[72, 24]",base,full,-0.6560129654105834,-0.2575432766039807,0.35621990133523435,-0.6579210216151652,-0.7466139750780834,0.9786068290754465,-0.01922498026890643,-0.03442449009336057,0.4651495804247838,-0.2097103844998368,0.3488372093023256,0.06976744186046512,43
xsmom_72-24,xsmom,"[72, 24]",aggressive,train,-0.35161647251662886,-0.1945386747527692,0.7285691477353742,0.06697449953145351,-0.7189301706605296,1.002254619448388,0.007042139049203912,-0.08173603179030714,1.0969575096024644,-0.24075820253533753,0.4166666666666667,0.20833333333333334,24
xsmom_72-24,xsmom,"[72, 24]",aggressive,test,-0.8709513439516339,-0.7261716717289997,0.6447098683745612,-1.6863484407831715,-0.9292266846962164,0.9472588877304143,-0.09037402874869231,-0.06964138266184428,0.13489353813285065,-0.3856652342250114,0.2631578947368421,0.15789473684210525,19
xsmom_72-24,xsmom,"[72, 24]",aggressive,full,-0.9163269771743728,-0.4995677028407506,0.6928439901384161,-0.6528602273762948,-0.9458306164866188,0.9786523738433615,-0.03600221416382,-0.07683220752876463,1.0969575096024644,-0.3856652342250114,0.3488372093023256,0.18604651162790697,43
xsmom_168-8,xsmom,"[168, 8]",base,train,0.6592357007216725,0.28766717794819185,0.37347897029969024,0.8630889392866828,-0.49431558743908266,1.0301952409297315,0.030265881314183066,-0.01200723432980294,0.42619471482168825,-0.16554802326150053,0.4583333333333333,0.2916666666666667,24
xsmom_168-8,xsmom,"[168, 8]",base,test,-0.5189393916697679,-0.370544244392793,0.3424382810784931,-1.1806366996106608,-0.6459764008650442,0.9637662729337688,-0.033465720909772304,-0.024385998704521294,0.15035952968410937,-0.2269722768344432,0.3684210526315789,0.05263157894736842,19
xsmom_168-8,xsmom,"[168, 8]",base,full,-0.20180706444759455,-0.060962341509098406,0.3601309210487997,0.00500217103709786,-0.6614219365293854,1.0001654474739665,0.0021054059129004626,-0.02359992998065097,0.42619471482168825,-0.2269722768344432,0.4186046511627907,0.18604651162790697,43
xsmom_168-8,xsmom,"[168, 8]",aggressive,train,1.1148116527718526,0.4534944014771669,0.7455029460222725,0.8721377746060862,-0.7689905276132394,1.0305221568953933,0.06855402067186762,-0.036835221454841194,0.9926344964077021,-0.311792686728659,0.4583333333333333,0.375,24
xsmom_168-8,xsmom,"[168, 8]",aggressive,test,-0.7815331252946187,-0.6179616100976537,0.6408396495888206,-1.1813248697947138,-0.8695121209346337,0.9634895446086236,-0.06364906468179907,-0.0631208817335468,0.23001546350421798,-0.39626482028858345,0.3157894736842105,0.10526315789473684,19
xsmom_168-8,xsmom,"[168, 8]",aggressive,full,-0.5379837076284086,-0.19383869168919476,0.7012898348652336,0.04193947797698442,-0.8965510413718739,1.0013971127982413,0.010138703887689325,-0.05933309356146821,0.9926344964077021,-0.39626482028858345,0.3953488372093023,0.2558139534883721,43
xsmom_168-24,xsmom,"[168, 24]",base,train,0.16887228376787822,0.08102858549443082,0.36959094464579695,0.3954191980963065,-0.5833289561936015,1.0134597132767378,0.012893204127049964,-0.008769468767820754,0.3403348784323659,-0.16626804666877015,0.5,0.20833333333333334,24
xsmom_168-24,xsmom,"[168, 24]",base,test,-0.34489103625878614,-0.2347502547095922,0.34087169116720767,-0.6145750788707748,-0.4940111600529917,0.9810110373831923,-0.01972419420984972,-0.01579063730867336,0.09796461445406379,-0.14605388339422687,0.3157894736842105,0.0,19
xsmom_168-24,xsmom,"[168, 24]",base,full,-0.234261289435009,-0.07177670857588903,0.3572061166560662,-0.030061830368717058,-0.6305754760946497,0.9990179712567914,-0.0015191346729754784,-0.01579063730867336,0.3403348784323659,-0.16626804666877015,0.4186046511627907,0.11627906976744186,43
xsmom_168-24,xsmom,"[168, 24]",aggressive,train,0.08151507794902368,0.039903431179401094,0.736719056559685,0.4208228060150678,-0.8408643397572673,1.0143327213841493,0.028495329845760708,-0.0236959817623551,0.7537243768836328,-0.29519601422931063,0.4583333333333333,0.2916666666666667,24
xsmom_168-24,xsmom,"[168, 24]",aggressive,test,-0.5895952120235024,-0.43072119646749474,0.633830645033289,-0.5722736574048276,-0.7292588040781257,0.9821756057073617,-0.03836598587327876,-0.04303099140352973,0.19245022665808253,-0.2505016017938989,0.2631578947368421,0.15789473684210525,19
xsmom_168-24,xsmom,"[168, 24]",aggressive,full,-0.5561410337409475,-0.20280784671099772,0.693215226232985,0.019122122694022796,-0.8745996141131058,1.0006292558211216,-0.001048042216140454,-0.03841250141371111,0.7537243768836328,-0.29519601422931063,0.37209302325581395,0.23255813953488372,43
xsmom_336-8,xsmom,"[336, 8]",base,train,0.37734057496218654,0.17334456836391943,0.3762595649139067,0.6126790891924442,-0.552116037377123,1.0208517250695632,0.024266071561902133,-0.0168431066566046,0.5222523971113213,-0.257514747457788,0.4583333333333333,0.25,24
xsmom_336-8,xsmom,"[336, 8]",base,test,-0.4821827191016749,-0.3405329033429112,0.3410944757565064,-1.0500154678012972,-0.6259749800580128,0.9675416102823745,-0.029086863486615985,-0.03963616772573908,0.20217332966622914,-0.21340027895089086,0.3684210526315789,0.10526315789473684,19
xsmom_336-8,xsmom,"[336, 8]",base,full,-0.28678924860214816,-0.09000258626624202,0.3611773100856131,-0.08073401643281491,-0.6705027440300726,0.9973602266617063,0.0006915188660452892,-0.02163493486234369,0.5222523971113213,-0.257514747457788,0.4186046511627907,0.18604651162790697,43
xsmom_336-8,xsmom,"[336, 8]",aggressive,train,0.4515725514853328,0.20450519333552064,0.7423039674746302,0.62090780310415,-0.810843324532666,1.021035240526533,0.05925752504639353,-0.05208948981784084,1.259242749122068,-0.4326867252011347,0.4583333333333333,0.3333333333333333,24
xsmom_336-8,xsmom,"[336, 8]",aggressive,test,-0.7611840837426467,-0.5958209325814741,0.6407647938703136,-1.0933426926195975,-0.8578231817115112,0.9659575954221267,-0.05714785369837222,-0.08786236189062258,0.31422398823707853,-0.3837516228802743,0.3684210526315789,0.10526315789473684,19
xsmom_336-8,xsmom,"[336, 8]",aggressive,full,-0.6533413711030067,-0.25593865538675087,0.6993479117179862,-0.07358587818080518,-0.9004794450613727,0.9975866125890693,0.007822590252194719,-0.056314787356055995,1.259242749122068,-0.4326867252011347,0.4186046511627907,0.23255813953488372,43
xsmom_336-24,xsmom,"[336, 24]",base,train,0.7997265268942333,0.34099975686744477,0.37734617945118476,0.9660204168770178,-0.45636398698649216,1.0331942318326583,0.034586157412293275,-0.01781707583314901,0.4749915504183606,-0.2129458180138467,0.4166666666666667,0.25,24
xsmom_336-24,xsmom,"[336, 24]",base,test,-0.19313406899829177,-0.12693978223956015,0.34106678475992225,-0.22757607992637865,-0.4569833234729376,0.9928880194857242,-0.008109372497013689,0.0006170726329390863,0.1959719211764288,-0.14408961906271978,0.5263157894736842,0.10526315789473684,19
xsmom_336-24,xsmom,"[336, 24]",base,full,0.45213801967096656,0.10970776632853019,0.3617928960704567,0.4684476095905012,-0.4569833234729377,1.0154753757717856,0.015720690708180895,-0.007132939408695194,0.4749915504183606,-0.2129458180138467,0.46511627906976744,0.18604651162790697,43
xsmom_336-24,xsmom,"[336, 24]",aggressive,train,1.4366317183846138,0.5600207840088882,0.7430236827023532,0.9693528821515354,-0.7210147539713208,1.0331693450747956,0.07722227538320262,-0.04740950797046006,1.1211155360545861,-0.360675670959568,0.4166666666666667,0.3333333333333333,24
xsmom_336-24,xsmom,"[336, 24]",aggressive,test,-0.4627973348372896,-0.32502114232384893,0.6392853443447738,-0.2954059109216928,-0.6924628850063295,0.9907165924418333,-0.02226566420670372,-0.00177911105307893,0.30400601094475377,-0.2759442007105437,0.47368421052631576,0.15789473684210525,19
xsmom_336-24,xsmom,"[336, 24]",aggressive,full,0.30896505313618916,0.07802542893858977,0.6991672542373061,0.45657049922446385,-0.7210147539713208,1.0151222383038778,0.03326248812254632,-0.024029795970255563,1.1211155360545861,-0.360675670959568,0.4418604651162791,0.2558139534883721,43
flowtrend_24-168,flowtrend,"[24, 168]",base,train,-0.9076803001253358,-0.6956628810749546,0.34991989294573195,-3.2249343588999135,-0.9188250246733383,0.845079526307292,-0.09105106475809471,-0.08870029992004419,0.08557917152948091,-0.22567622194653691,0.16666666666666666,0.0,24
flowtrend_24-168,flowtrend,"[24, 168]",base,test,-0.7065462003458819,-0.5395578741634284,0.35265405549561213,-2.0236326666350695,-0.7085306723369257,0.9097165653022847,-0.05691675562275812,-0.0743273868254577,0.08079775251961707,-0.2369201337865544,0.3684210526315789,0.0,19
flowtrend_24-168,flowtrend,"[24, 168]",base,full,-0.9729084332888519,-0.634675123344966,0.35112993591793207,-2.692666130492248,-0.9749491235012837,0.8749007995899359,-0.07596846304713203,-0.08398051420040242,0.08557917152948091,-0.2369201337865544,0.2558139534883721,0.0,43
flowtrend_24-168,flowtrend,"[24, 168]",aggressive,train,-0.9830028893331398,-0.8692631656509364,0.5949807546281699,-3.122984961138895,-0.986189910309017,0.8463906817768676,-0.14824268066975596,-0.14425559616530265,0.08347893248967497,-0.3259694576580029,0.16666666666666666,0.0,24
flowtrend_24-168,flowtrend,"[24, 168]",aggressive,test,-0.897027457685045,-0.7626085721017257,0.6304898952224999,-1.9679146061849562,-0.8983566296587444,0.9111957354097163,-0.0977031925528914,-0.15387789231319404,0.14025710565202965,-0.4225991492735962,0.3684210526315789,0.21052631578947367,19
flowtrend_24-168,flowtrend,"[24, 168]",aggressive,full,-0.9982497643026248,-0.829909284256261,0.6108983476538925,-2.595810759087828,-0.998442634655691,0.8772966266151755,-0.12591127894369952,-0.14642467850207574,0.14025710565202965,-0.4225991492735962,0.2558139534883721,0.09302325581395349,43
flowtrend_24-336,flowtrend,"[24, 336]",base,train,-0.8435156671131384,-0.6039168119881095,0.3365299560689076,-2.583649398800574,-0.8689471604978086,0.8636123267128339,-0.07103850841227836,-0.07129598251672536,0.08261325514025297,-0.2253181641443912,0.20833333333333334,0.0,24
flowtrend_24-336,flowtrend,"[24, 336]",base,test,-0.6347738631715241,-0.4712086297978251,0.3435178693638145,-1.6837926063293989,-0.6335226558467784,0.9219074606502498,-0.045544980789587894,-0.04152114010711361,0.1302671935659312,-0.22686866844369458,0.42105263157894735,0.10526315789473684,19
flowtrend_24-336,flowtrend,"[24, 336]",base,full,-0.94284783162555,-0.5500673519224003,0.3396283423710478,-2.1820279950888315,-0.9500779009256978,0.8914990791118503,-0.05977392643946165,-0.07102724311037667,0.1302671935659312,-0.22686866844369458,0.3023255813953488,0.046511627906976744,43
flowtrend_24-336,flowtrend,"[24, 336]",aggressive,train,-0.9586415857786714,-0.7961887268032904,0.5670242512493082,-2.521675110808855,-0.9683908701329458,0.8642872927476533,-0.11641048581301029,-0.11934822987691956,0.09093873145841358,-0.33617083496660616,0.20833333333333334,0.0,24
flowtrend_24-336,flowtrend,"[24, 336]",aggressive,test,-0.845420105897364,-0.6930465456785284,0.6066517544525484,-1.6456774010344315,-0.8443117901431995,0.9226817602747412,-0.0771154634786131,-0.06493771202576293,0.19635733294322422,-0.41046818862883605,0.3684210526315789,0.21052631578947367,19
flowtrend_24-336,flowtrend,"[24, 336]",aggressive,full,-0.9936068207094141,-0.7558363915124316,0.5848312842152397,-2.119420896123892,-0.9947515568483783,0.8930001982680247,-0.09904756896757896,-0.11627373799377261,0.19635733294322422,-0.41046818862883605,0.27906976744186046,0.09302325581395349,43
flowtrend_72-168,flowtrend,"[72, 168]",base,train,-0.7554231942712875,-0.5049763421744831,0.30859513008990586,-2.1246304450160642,-0.7747356892814513,0.8875979691314855,-0.054131684138196044,-0.04367556963660896,0.08007004043632926,-0.22003963724529985,0.125,0.0,24
flowtrend_72-168,flowtrend,"[72, 168]",base,test,-0.40329956940068923,-0.27864768166815124,0.3230836194634912,-0.8498660591644424,-0.49726643638976975,0.9563283600969635,-0.02230544792291026,-0.04553223618765634,0.20358113138961964,-0.17544037389677913,0.3684210526315789,0.15789473684210525,19
flowtrend_72-168,flowtrend,"[72, 168]",base,full,-0.8540609147070721,-0.4155324160496475,0.3150700102999201,-1.5474255709673481,-0.8718110604071312,0.9191927997595722,-0.0400689286012093,-0.044433761301377994,0.20358113138961964,-0.22003963724529985,0.23255813953488372,0.06976744186046512,43
flowtrend_72-168,flowtrend,"[72, 168]",aggressive,train,-0.9100643603863959,-0.6996128027494355,0.5070281918761081,-2.1193519884609424,-0.9220186656246965,0.8856075550365478,-0.08959998781434468,-0.06637175643554982,0.05863894194724151,-0.3172742466137416,0.125,0.0,24
flowtrend_72-168,flowtrend,"[72, 168]",aggressive,test,-0.6189642214582233,-0.45684179373091494,0.5717301376209442,-0.7832581097743195,-0.7096369942819473,0.9589748887286905,-0.03619091567772731,-0.083228130254701,0.3533061700710938,-0.278213667227051,0.3157894736842105,0.15789473684210525,19
flowtrend_72-168,flowtrend,"[72, 168]",aggressive,full,-0.9657313035411778,-0.6099140945323602,0.5365344375547757,-1.4874871779289622,-0.9722665388438427,0.920707044314417,-0.06600063035863003,-0.0702577001623702,0.3533061700710938,-0.3172742466137416,0.20930232558139536,0.06976744186046512,43
flowtrend_72-336,flowtrend,"[72, 336]",base,train,-0.6102608602661739,-0.37530659731927507,0.2909214888365136,-1.4722060899657472,-0.6313853232671334,0.9156256859291921,-0.036457298035085094,-0.035285157988326654,0.05766448935582935,-0.1779369506779641,0.25,0.0,24
flowtrend_72-336,flowtrend,"[72, 336]",base,test,-0.39050296700797904,-0.2688999178263036,0.31427636295198585,-0.8398558170836347,-0.5067749780890294,0.9557153296410859,-0.021297096204633943,-0.05441232537776031,0.2216874800356592,-0.13606760369089943,0.3684210526315789,0.10526315789473684,19
flowtrend_72-336,flowtrend,"[72, 336]",base,full,-0.7624551506913734,-0.3304229281008718,0.30144355800118594,-1.1803092559953756,-0.7908104737731946,0.934909025740215,-0.029758604203025285,-0.0441079664148073,0.2216874800356592,-0.1779369506779641,0.3023255813953488,0.046511627906976744,43
flowtrend_72-336,flowtrend,"[72, 336]",aggressive,train,-0.8100508003584364,-0.5636729457796725,0.4720812290779109,-1.5210822951856016,-0.8280119924006235,0.9114628901374802,-0.06256029393338823,-0.054209829458794156,0.08128545515857821,-0.2556981705414414,0.20833333333333334,0.0,24
flowtrend_72-336,flowtrend,"[72, 336]",aggressive,test,-0.5936403426567969,-0.4342771118448502,0.5560605379216192,-0.7482083769401099,-0.7107557905754016,0.9597995498820412,-0.03274707683085323,-0.08231986342778141,0.38602887713419354,-0.26522143896651673,0.3157894736842105,0.21052631578947367,19
flowtrend_72-336,flowtrend,"[72, 336]",aggressive,full,-0.9228123083210382,-0.5107080473476291,0.5108258738339215,-1.1448941403804025,-0.9374455413555898,0.9357182573206551,-0.049387011957849496,-0.061319431490533316,0.38602887713419354,-0.26522143896651673,0.2558139534883721,0.09302325581395349,43
