time,ema_24-168|base,ema_24-168|aggressive,ema_24-336|base,ema_24-336|aggressive,ema_24-504|base,ema_24-504|aggressive,ema_48-168|base,ema_48-168|aggressive,ema_48-336|base,ema_48-336|aggressive,ema_48-504|base,ema_48-504|aggressive,ema_72-168|base,ema_72-168|aggressive,ema_72-336|base,ema_72-336|aggressive,ema_72-504|base,ema_72-504|aggressive,tsmom_72|base,tsmom_72|aggressive,donchian_72|base,donchian_72|aggressive,tsmom_168|base,tsmom_168|aggressive,donchian_168|base,donchian_168|aggressive,tsmom_336|base,tsmom_336|aggressive,donchian_336|base,donchian_336|aggressive,tsmom_720|base,tsmom_720|aggressive,donchian_720|base,donchian_720|aggressive,xsmom_72-8|base,xsmom_72-8|aggressive,xsmom_72-24|base,xsmom_72-24|aggressive,xsmom_168-8|base,xsmom_168-8|aggressive,xsmom_168-24|base,xsmom_168-24|aggressive,xsmom_336-8|base,xsmom_336-8|aggressive,xsmom_336-24|base,xsmom_336-24|aggressive,flowtrend_24-168|base,flowtrend_24-168|aggressive,flowtrend_24-336|base,flowtrend_24-336|aggressive,flowtrend_72-168|base,flowtrend_72-168|aggressive,flowtrend_72-336|base,flowtrend_72-336|aggressive,ensemble|base,ensemble|aggressive
2023-11-30 00:00:00+00:00,-0.007998776479580472,-0.024816810017262325,0.08632680307699037,0.16822461594917182,0.13908159780204676,0.2834320875967795,0.023687269750187978,0.03856481308016302,0.10481154733327114,0.20798043644365194,0.12517875758635633,0.2521525507007465,-0.003021235626531893,-0.015149701388681658,0.1390292368682562,0.2837341471010806,0.1329065402142504,0.2690381490708196,-0.14202944769571213,-0.27042003168425033,-0.04386829662585923,-0.09467469730845901,-0.017421135610643956,-0.04264599458548868,0.04253474159159065,0.07725332316831612,0.1039524395567697,0.2058189246982749,0.12485981736998242,0.2513650554756859,0.12852821480089682,0.2572266168743591,0.14051230825726124,0.28202196331869933,-0.013345121629644852,-0.04120442230866794,-0.12236063352643256,-0.24075820253533753,-0.004633207093542535,-0.02505621215917031,-0.04139088570833216,-0.0952818495808554,0.07186897701474693,0.1333134540194294,0.11678021950160722,0.2305849528780164,-0.22567622194653691,-0.3259694576580029,-0.09923813121582847,-0.14682560779737286,-0.14609631412330226,-0.213544389091892,-0.06495785386931052,-0.09751346614932732,-0.006003836391207051,-0.1425387035355703
2023-12-31 00:00:00+00:00,0.018364612842998174,0.024562951063271665,0.06422009791165872,0.11983307956807132,0.11810192228828664,0.23543202178659994,0.04055587830456364,0.06930570477064002,0.10278056826153037,0.20253614412070764,0.12713433759386272,0.2552525687800289,0.11680475239166666,0.2324764898315581,0.12090838392364112,0.24179848981760266,0.15379837252561912,0.31526674891434237,0.052364430234804304,0.09565160300149866,-0.021737099488087552,-0.053676827444447905,0.06674455722118111,0.1241787642433756,0.11359896933500058,0.2249448824572171,0.07330468125518586,0.13897770206558735,0.1137427049466726,0.22641757031041343,0.10354909053396466,0.20485644249796398,0.16616648655673294,0.3454245540409562,0.1615646234176189,0.3319041174104691,0.10350558350765304,0.20222726461468832,0.19031367555001277,0.39747160763098477,0.12080222136874585,0.23864201874992408,0.18976497893945066,0.3936024692916724,0.21197482228997244,0.4458558121312066,-0.1880511184680922,-0.28326807302245416,-0.2090346327120065,-0.29768892028384997,-0.17829630478966652,-0.25661131123827574,-0.1779369506779641,-0.2556981705414414,0.023479689394827252,0.020427807927457575
2024-01-31 00:00:00+00:00,-0.1379369873456826,-0.26418365202350624,-0.11681489200056572,-0.22739060800221822,-0.1059631431392336,-0.20711808099937168,-0.11009456491095204,-0.21565165157849675,-0.12772327816026363,-0.24564620247161884,-0.07787573811678206,-0.15617353969086534,-0.14802160912066942,-0.28117577461603627,-0.14327869932934656,-0.2716525787496368,-0.10382359943708264,-0.20262101737784044,-0.0984154480091447,-0.19604387617568164,-0.05911910457084024,-0.12443772446905765,-0.07182005175440442,-0.14664653929952165,-0.10270639346987143,-0.20204805926284364,-0.13800510440734648,-0.26232636753727767,-0.13238108798822446,-0.2533880445798483,-0.07297259613700291,-0.1466684127386515,-0.04754975186604593,-0.09807481338156221,-0.02171184696218753,-0.049018669772517565,0.04264916589125023,0.08017334178441016,-0.040315303464806496,-0.08484837163809067,-0.04320105255308149,-0.08987061686337261,-0.10623090704174787,-0.20549602393875055,-0.097811392496158,-0.19026161367331496,-0.11653801507223638,-0.20790282370741264,-0.08137998707492267,-0.12242272176006652,-0.00025035271389084457,-0.015416878892066221,0.02132778684505965,0.03166799431168621,-0.08876635207702532,-0.15288544480330502
2024-02-29 00:00:00+00:00,0.2392571253170115,0.5180382353551585,0.25702718215422027,0.559549750790802,0.2064700396664001,0.43517380068961065,0.19845162752309364,0.4193176744811573,0.21589244384485018,0.4577947018118276,0.21199045557624752,0.4476837739308053,0.22932598154523642,0.4927943054398498,0.216785242875827,0.4594212261682793,0.277761814904695,0.6078670746102557,0.03572572200331381,0.06067526906669074,0.1662621602509946,0.34513167154470636,0.20779954098851805,0.4423446430197444,0.24427980051019005,0.5297639819341944,0.2075123328920221,0.4373503052318255,0.20597536230359137,0.4356266984202424,0.1319534747384994,0.2571539531943885,0.17195845408625332,0.33488490605253607,0.013788941215492345,0.01901442138068532,-0.051801200783015644,-0.10902133995743624,-0.019381261566063346,-0.04861423075051208,-0.09770367754919951,-0.19515520796909336,-0.058550755353515616,-0.12355902183391021,-0.005462972757764528,-0.022296830851772365,-0.07596482235038549,-0.12905562604070364,-0.07102724311037667,-0.11627373799377261,-0.04808046344706185,-0.08210485241333587,-0.0695007357774815,-0.110382069428133,0.08123638498925367,0.1331009387854618
2024-03-31 00:00:00+00:00,0.05088580262401199,0.08848124489997966,0.10503748352831432,0.20373848215271817,0.088382140175151,0.16707381959633216,0.08331072038963683,0.15688612867151264,0.134124730279914,0.2679661352797875,0.11690531919711078,0.2288040998884424,0.09510374420550138,0.18207833797868545,0.1254492679065362,0.2486312502434096,0.12326544566133757,0.24284527726943983,0.007747605022035975,0.002751600662286524,-0.056033010475145306,-0.1216919997159942,-0.001720090860169221,-0.017300796438294852,0.08534921928305006,0.16206507603211073,0.08546956716473675,0.16130738908553854,0.1102274432068362,0.21307156102073077,0.15527745449726416,0.31097820972680346,0.16690234382028546,0.3385472900184243,-0.07653106351989514,-0.16185536852958005,-0.04739375199270013,-0.1078407130609802,-0.06413061690929844,-0.13798293573733844,0.0009836573937547222,-0.013323280726212916,-0.05299011839084444,-0.11685615543563577,-0.028501212257602826,-0.07078921997066456,-0.19203764918048216,-0.3187365102336678,-0.16550683398391997,-0.25784274882999947,-0.16561688606889935,-0.25835629216841727,-0.15361802784734768,-0.22361716644392637,-0.00917759381725236,-0.08820576470792307
2024-04-30 00:00:00+00:00,0.02823971810377235,0.04294543273377949,-0.0911970110585868,-0.18514687261724738,-0.08856220478652654,-0.17947951160910303,-0.05638699103196787,-0.12142242373270418,-0.11188437916063354,-0.22166774327930128,-0.04452389779438348,-0.09726971390313244,-0.09030353347500508,-0.18288765038838506,-0.1326144603645435,-0.25718644305401406,-0.08464157993735888,-0.17125107254699146,0.06950358226919229,0.12966296269367494,0.03494010631438038,0.05818658047466396,-0.07492356873859751,-0.1565643874220093,-0.08105368016398429,-0.16762919296469214,-0.052842465281634166,-0.11577299243708983,-0.046180770650036895,-0.10230433514106974,-0.010364787145526022,-0.02858042402429517,-0.05260216326663325,-0.1079917717853629,-0.09476794727905158,-0.18725295937552866,-0.040905470938176425,-0.08663985605184965,-0.06988237310727319,-0.14197480405755936,-0.03685159714516062,-0.08057579427611894,0.10910251197014298,0.21886965183928742,0.09095323689269419,0.17915552075042296,-0.14502985154345138,-0.2779108732966459,-0.16085524563505915,-0.3063431860344884,-0.009240281248359739,-0.028371432337943925,-0.017380745718654556,-0.034182623055080574,-0.01892604134027498,-0.08677210837144167
2024-05-31 00:00:00+00:00,-0.061018304625137465,-0.12294187369850063,-0.06769050149183997,-0.1365303554567081,-0.07366208068204827,-0.14800845377292193,-0.03615135677742176,-0.07662378439055728,-0.057006901630524576,-0.11711965858398399,-0.06247672156676143,-0.12739330704666874,-0.011189772263267672,-0.028592146784726213,-0.0632584813130258,-0.12924990561040728,-0.0859461495302114,-0.17076546696286987,-0.05487846422670273,-0.11180536235315086,-0.006951892714550212,-0.019247191488998228,-0.05756618498049659,-0.11689151096376282,-0.03906804439273959,-0.08194790525573137,-0.011776462195386417,-0.030984618971251376,-0.03647741975491192,-0.07781262074622275,-0.050292387204518674,-0.1032371073136028,-0.06320447207290214,-0.12798759768247214,0.04044692623242363,0.07345310419120521,0.023783484254140674,0.03840397143526597,0.01989427233061236,0.030696074613095314,-0.08964534728197238,-0.17898939056902707,0.025537561681616472,0.0439378541600739,-0.04955534732243183,-0.10342246790554566,-0.15660669176467656,-0.23007672695436365,-0.127531113127621,-0.18781043358406269,-0.10164637905450047,-0.15131382923516556,-0.08845260321741877,-0.13316768950850078,-0.05978398267777474,-0.07357916741323933
2024-06-30 00:00:00+00:00,0.030680253242935107,0.05005053133291626,-0.005861556824258818,-0.02311597434463819,-0.02981675532904382,-0.06962803275701435,0.040670402034872044,0.07081063069457572,-0.016415468867241212,-0.04363476091052598,-0.01401586881773964,-0.03966835923274603,0.005682065669704084,-4.233398293185253e-05,-0.007368679640385234,-0.0258672272730871,-0.0009026236666053178,-0.013896961649853212,-0.04114753467616017,-0.09008165844578886,0.018945689322575232,0.02703474702156705,-0.04091082623807363,-0.08955931103673564,0.005761786774987732,0.00033913757294712354,-0.04190208137072782,-0.09248046241614238,0.015121161773807845,0.02003798608879892,-0.09077218442177981,-0.1826211581784718,-0.06904817256932427,-0.1432509605481005,0.09198844078641688,0.17947887911788185,0.01951644714212808,0.028483555884138756,0.12317860971958128,0.24875089330909606,0.04229677370551643,0.07561328582664717,-0.11691438029169876,-0.22941404972603152,-0.05227015484157982,-0.11247482905372441,-0.09630487956599931,-0.16514425691176515,-0.10708747489193626,-0.17092504500909134,-0.005513105890373904,-0.0169015334931506,-0.010916614644788214,-0.020682759105637882,-0.03462841300207642,0.004334783953640509
2024-07-31 00:00:00+00:00,0.07912084258322705,0.1487271978636333,0.07285499431668607,0.1362835226988146,0.06481492976876169,0.11944371036072043,0.048993638447994314,0.08607949279463112,0.08963348291866269,0.17249948855746977,0.043513677512522886,0.0759343369730281,0.0556723917828994,0.0999443086317564,0.05723413488008311,0.10420621002268171,0.021738376982672447,0.03134007342861955,0.09605297369738852,0.18538385880665298,0.12397272475265875,0.24707407721542451,0.046898425808779454,0.08080104137923128,0.06933220616296665,0.12809343105762316,0.028694564495878705,0.04470743362190932,-0.033620709284629124,-0.07925537470665656,0.03275470616019471,0.05197739206321672,0.023399238496993213,0.030038751126304275,-0.03969930330676308,-0.09120428459483276,-0.04452991833088715,-0.1007792459247715,-0.1169649990747963,-0.231428708887508,-0.07999627083512773,-0.16550777148160445,0.0345300473060004,0.05547679264065031,0.04038444644759087,0.06745222977098653,0.028151399067235294,0.04089443334617404,0.052330881016197095,0.09093873145841358,-0.015015023511668613,-0.05008835249834387,0.02714395878162912,0.00821929204738625,0.05742312550837014,0.09826220371832828
2024-08-31 00:00:00+00:00,0.0390220345087291,0.06515605196616336,-0.015023671528902494,-0.042833865870162136,-3.7470820009821715e-05,-0.013118916427651728,0.004645040587407001,-0.004155379776284662,-0.019166033257176363,-0.050507822970911165,-0.0037636977750811207,-0.02026048289238047,-0.019490274237469407,-0.05103237400212468,-0.00441515239450907,-0.021790965915456706,-0.02696416992359929,-0.06519245504823579,0.12412381599419753,0.24482647816824454,0.12802118540731633,0.2528393721265636,-0.003325857942636512,-0.020643705710428173,0.04747944480832822,0.08260022254926924,-0.0040871315809500874,-0.022755546148551797,-0.054338211855111784,-0.11707630360998156,-0.1511217245080414,-0.2878122127998618,-0.13373502390946268,-0.25705898737276134,0.012910760927882015,0.018881632008770355,-0.03565172016931917,-0.07683220752876463,-0.0875238995721428,-0.17348014523077937,-0.12026784629165288,-0.23196735435240212,-0.11499547970330959,-0.22190999299623815,-0.06005083510258946,-0.12249032134048787,0.08557917152948091,0.08347893248967497,0.08261325514025297,0.05753257545122126,0.08007004043632926,0.0392480498553851,0.05582562877244612,-0.010413685777471593,-0.0005986434080157421,0.12336069192338317
2024-09-30 00:00:00+00:00,0.0099186387065755,0.011898661649476283,0.009903104359289427,0.012169990719014034,0.025926392252389574,0.04443422548445075,0.044672802669049716,0.08244251201283448,0.01566396387581581,0.023227260183934284,0.002216858729858995,-0.0034961295824760263,0.05112191483937223,0.09546162013137605,0.007763619298425173,0.00751057967696811,0.0003669259535850067,-0.007269969339424809,-0.031824614359530434,-0.06884131030549234,0.02304767661211571,0.03864536867323487,-0.01775622549529099,-0.04252561301466906,-0.007504140128437697,-0.023183769621271777,-0.024599204486600024,-0.05666130327300756,0.011136337619089609,0.014288964552517713,-0.2145617452970765,-0.38728204144157785,-0.15286560699492235,-0.2893898257818084,-0.14857132671962825,-0.28055833775671024,-0.10505330221897469,-0.20443112064009306,-0.16554802326150053,-0.311792686728659,-0.16626804666877015,-0.29519601422931063,-0.257514747457788,-0.4326867252011347,-0.2129458180138467,-0.360675670959568,-0.07395311450769182,-0.14642467850207574,-0.06195449580672485,-0.12539682653980588,-0.0233146530095818,-0.04121568437031353,-0.009637559487982506,-0.01886317593291964,-0.09160067162204644,-0.07748629396088058
2024-10-31 00:00:00+00:00,0.010317702439343046,0.011438523752928198,-0.05318996876681081,-0.11050931563742272,-0.06970019128997285,-0.14083568290406268,-0.020969252600190003,-0.04991914566908362,-0.10329498888995992,-0.20213775399322798,-0.08162376132331961,-0.1627839908059876,-0.02887613245767795,-0.06509570454872737,-0.10176320233194514,-0.1995933070001511,-0.09708846630162304,-0.1906764506513472,-0.018862894037580347,-0.04689116543743177,0.004505301449093668,-0.00018448330430109738,-0.09536477708806179,-0.18907825762368935,-0.04223372442689255,-0.0913637646039015,-0.17222582464419522,-0.3203916318910721,-0.13180707380182222,-0.25309772449259693,-0.012826563949376535,-0.034798985321478404,0.0030643938448620123,-0.0043342760812152825,0.06536600092019529,0.12520334325748061,-0.05304093507848284,-0.11106187973388171,-0.07097727124005793,-0.14461495529178592,-0.06458071702931212,-0.13358698300584204,-0.04758545667488989,-0.10119187506958327,-0.007132939408695194,-0.024029795970255563,-0.08483284873945429,-0.1377731859839454,-0.08609735909141025,-0.13620568965591784,-0.018874195278676953,-0.03269938718185905,-0.03755260489647261,-0.058877359609535995,-0.02198958823625119,-0.018659588873340627
2024-11-30 00:00:00+00:00,0.2934325714492574,0.6415329574578073,0.3094365506925827,0.6773294565686043,0.4072547728335767,0.9345121630353252,0.23351431550077395,0.4919977443678316,0.3186186748212392,0.7006516887200416,0.32434195477019623,0.713054639037785,0.2402914010917605,0.5080789095371712,0.33146065130349434,0.7343910760261194,0.3327562879805188,0.7345719871338607,0.2145616720850516,0.449624130112247,0.31452303283102956,0.6992874163684399,0.21884676735908903,0.4573068921935961,0.22636733007098897,0.4754690250720113,0.3936379388026596,0.9016986782276832,0.28639064230835043,0.6221890208827097,0.4578120547585951,1.073890958966571,0.3668853033898001,0.8349868855149432,0.3920669715663274,0.8863628245117419,0.4651495804247838,1.0969575096024644,0.42619471482168825,0.9926344964077021,0.3403348784323659,0.7537243768836328,0.5222523971113213,1.259242749122068,0.4749915504183606,1.1211155360545861,-0.20909840094048981,-0.2991800107730537,-0.05476248019672214,-0.08279939909955181,-0.22003963724529985,-0.3172742466137416,-0.09013837331612262,-0.13408284573141394,0.23141545053572554,0.39295588570999507
