family,symbol,side,lookback,hold,threshold,aux,stop,target,key,train_trades,train_cagr,train_total_return,train_avg_trade,train_win_rate,train_profit_factor,train_max_drawdown,train_bootstrap_mean_5pct,train_positive_year_pct,val_trades,val_cagr,val_total_return,val_avg_trade,val_win_rate,val_profit_factor,val_max_drawdown,val_bootstrap_mean_5pct,val_positive_year_pct,test_trades,test_cagr,test_total_return,test_avg_trade,test_win_rate,test_profit_factor,test_max_drawdown,test_bootstrap_mean_5pct,test_positive_year_pct,stress_trades,stress_cagr,stress_total_return,stress_avg_trade,stress_win_rate,stress_profit_factor,stress_max_drawdown,stress_bootstrap_mean_5pct,stress_positive_year_pct,batch,basic_gate,strict_gate_pre_external,rank_score
funding_trend,BTCUSDT,both,30,1,0.01,2.0,0.035,0.045,7a1ad583b8a8,86,-0.1116347524321809,-0.16245047260596612,-0.0019668071460750276,0.45348837209302323,0.6274883375508892,-0.16044576810563194,-0.004444177222221199,0.5,50,-0.12474226706136715,-0.12466244000446869,-0.0025918403981502027,0.38,0.5167126858084865,-0.14871924166704953,-0.005313088098562293,0.0,53,-0.021966910607628898,-0.023794108402965364,-0.0003853615476963882,0.39622641509433965,0.9014490504414004,-0.06250754301648775,-0.0029418231447440736,0.5,53,-0.09564250145444098,-0.10326427995561893,-0.0019853615476963884,0.33962264150943394,0.5983627417850313,-0.1085520767387197,-0.00461511556131845,0.0,0,False,False,0.679703814888153
funding_trend,SOLUSDT,both,12,3,0.003,1.5,0.025,0.0,c48eafe0547a,135,-0.43823834086822544,-0.5783732779518194,-0.005944609356464016,0.34074074074074073,0.6174260695705467,-0.6396530768656474,-0.01009786108789216,0.0,123,-0.4289528212701853,-0.42873377646717814,-0.004198344093153437,0.4065040650406504,0.6880765559899553,-0.43758053186641954,-0.008196547310030099,0.0,145,-0.27222445387270355,-0.2914358432275711,-0.002108420730731891,0.42758620689655175,0.7990980465959165,-0.2781901671028847,-0.005319006123420474,0.0,145,-0.41285592137894955,-0.4385959266217915,-0.0037084207307318917,0.3931034482758621,0.6757604796851528,-0.4223049255214977,-0.006778401324914184,0.0,0,False,False,0.6733746570038418
regime_switch,BTCUSDT,both,12,9,0.05,2.0,0.035,0.018,a44937c1d115,109,-0.21354591213404495,-0.30215336054374486,-0.0030194951494169385,0.5596330275229358,0.7503347755068361,-0.3197708215320475,-0.00681706691629546,0.0,91,-0.4447231525850164,-0.4444995085946237,-0.006142369554090562,0.5384615384615384,0.5683229518475551,-0.45971366890507126,-0.01012065537782,0.0,67,0.13155142155797095,0.1433865345607792,0.0022305274548171396,0.6716417910447762,1.262314663021923,-0.13881412603071874,-0.0019255779731943744,1.0,67,0.025119933885189072,0.027263333055629557,0.0006305274548171395,0.6716417910447762,1.0698364929518933,-0.158445393334251,-0.0034910122823727965,1.0,0,False,False,0.6615400413105277
regime_switch,SOLUSDT,both,3,2,0.03,0.35,0.018,0.03,45e1713c4f47,427,-0.5515238359895485,-0.6990853307669359,-0.0025841177603771106,0.3747072599531616,0.7731711768936183,-0.7335735979185284,-0.004230794189941337,0.0,298,-0.5532643232218261,-0.5530178548492148,-0.002486999734249125,0.3926174496644295,0.7725096638938715,-0.5919343273860109,-0.004465116346295012,0.0,203,-0.5077069430515257,-0.5362196225819624,-0.00359536613388751,0.35467980295566504,0.6613283106098167,-0.5718781358961604,-0.005704434521127596,0.0,203,-0.6356689768847861,-0.6653591107364192,-0.005195366133887511,0.3448275862068966,0.5543026718404862,-0.6774785487467218,-0.007382944218950614,0.0,0,False,False,0.6612095799354127
trend,BTCUSDT,both,48,9,0.006,0.35,0.012,0.018,4492d05842af,731,-0.5060885773023207,-0.6522977386033512,-0.0013411091644162858,0.40902872777017785,0.8264749511744155,-0.7014438375268882,-0.0022128315534543346,0.0,594,-0.6719657568042758,-0.6717153833275125,-0.001770556685948555,0.3956228956228956,0.7786895831156914,-0.6942780426157336,-0.002719501777126703,0.0,508,-0.43723241815341773,-0.46382130147125844,-0.001125454201347962,0.41141732283464566,0.8497309936017343,-0.5183757759377918,-0.0021192008830441364,0.0,508,-0.734508213629367,-0.7625552366739304,-0.002725454201347963,0.40551181102362205,0.6768344581702526,-0.778266175915442,-0.00376288989281867,0.0,0,False,False,0.655139453113987
funding_trend,BTCUSDT,short,30,9,0.03,0.75,0.025,0.045,43b69695268c,34,-0.09293023519092003,-0.135902965826884,-0.004015693508238518,0.38235294117647056,0.6668181472557126,-0.1679403401072228,-0.010247974559478545,0.0,32,-0.24250820900689185,-0.24236418610173605,-0.0082940092371615,0.28125,0.5087471553671261,-0.27408660161132137,-0.015683410557963455,0.0,54,0.009524541886546833,0.010330530584636177,0.0005817531897131549,0.4074074074074074,1.0476841077433725,-0.14050813152316377,-0.005732409190521634,0.5,54,-0.06787752222755028,-0.073377278141599,-0.0010182468102868448,0.3888888888888889,0.9225645512749545,-0.16246101986986594,-0.007258617927302341,0.5,0,False,False,0.6494140777995233
regime_switch,SOLUSDT,both,6,2,0.05,0.75,0.035,0.018,a290af4f1dd7,454,-0.5787299023599777,-0.726006429524928,-0.0025677570964345955,0.5881057268722467,0.7835097199359516,-0.8041717913735856,-0.004345981827621127,0.0,263,-0.6806516460566039,-0.6804020315643049,-0.0040617020003702224,0.5475285171102662,0.6708146738030274,-0.740310621199993,-0.006458298974679296,0.0,194,0.36228676757800415,0.39821016786684504,0.0019163456159973164,0.6185567010309279,1.2552536052958736,-0.22590784282169785,-0.00041647286105272964,1.0,194,0.023347643916397987,0.02533795857043275,0.0003163456159973165,0.6030927835051546,1.038947519204462,-0.25421383037527323,-0.001955294672331943,0.5,0,False,False,0.6443022520986939
trend,BTCUSDT,both,18,3,0.03,0.25,0.018,0.0,bcad9220b6f7,314,-0.309885217923472,-0.42619030299022864,-0.001607552770104558,0.42356687898089174,0.7862905889556211,-0.531422465921241,-0.003220437278743926,0.0,254,-0.4732655608284225,-0.4730343784450355,-0.002374997878076018,0.3779527559055118,0.7078620876183709,-0.4903966750285784,-0.00409130666160249,0.0,241,-0.47665541593324545,-0.5044211216067064,-0.002776821131188493,0.34024896265560167,0.6461657275707705,-0.5219435100583572,-0.004544730810668414,0.0,241,-0.633788228254888,-0.6634857872909365,-0.004376821131188494,0.3153526970954357,0.5095302589552438,-0.6746655078880572,-0.006084208796830649,0.0,0,False,False,0.6327707390968522
regime_switch,BTCUSDT,both,12,6,0.03,0.5,0.025,0.0,3b283525137e,198,-0.4769332186108014,-0.6211127867398071,-0.004582477389106845,0.35858585858585856,0.6343258016438056,-0.627331234954019,-0.00757920828387037,0.0,178,-0.5694588603464467,-0.5692104388393007,-0.004422365287456594,0.38202247191011235,0.6491664644215118,-0.5961959066240008,-0.00736208291349084,0.0,148,-0.10305998628760815,-0.11123569818541024,-0.0005425227541875321,0.4594594594594595,0.9384796356862712,-0.2257058980137202,-0.003524539605440703,0.5,148,-0.2793362007790807,-0.2989396863435462,-0.0021425227541875327,0.40540540540540543,0.7796088586508191,-0.3604850909734376,-0.005193598035628718,0.0,0,False,False,0.5990569431698562
regime_switch,SOLUSDT,short,12,2,0.05,2.0,0.035,0.06,49b3ee7d59d6,272,-0.6975648314237126,-0.8332013001243329,-0.00614481793348013,0.4227941176470588,0.5949803930581892,-0.8628943667703156,-0.008946052612933094,0.0,179,-0.5462758794927024,-0.5460303789347523,-0.004079097245838524,0.4245810055865922,0.668108742636624,-0.5928971420541733,-0.007214410996796534,0.0,156,-0.34990725541788104,-0.3730543106687928,-0.0026491970894960346,0.4551282051282051,0.7714022569770073,-0.46670397900256255,-0.005946864639730686,0.5,156,-0.48408440376069894,-0.5120436478989063,-0.004249197089496034,0.4230769230769231,0.659739952475399,-0.5497211368807384,-0.007588453409181348,0.0,0,False,False,0.5878213671345246
regime_switch,BTCUSDT,both,6,12,0.05,0.35,0.018,0.0,2540a89935bc,48,-0.028326897386032557,-0.0421220661729127,-0.0004630572516693546,0.3333333333333333,0.9622942548846066,-0.16290094232505425,-0.007504741242579244,0.5,48,-0.32584979070511366,-0.3256678145368107,-0.007937319189127547,0.20833333333333334,0.4584859867916916,-0.3236993884318622,-0.012822921917218953,0.0,23,0.03058954257301294,0.03320715356038906,0.0019141718094521764,0.34782608695652173,1.165812440260345,-0.0848080853553217,-0.00861358778325457,1.0,23,-0.0037993646648523116,-0.004118569358224189,0.0003141718094521757,0.34782608695652173,1.0249586800311354,-0.092236375813741,-0.00994168150582252,0.5,0,False,False,0.587014201504221
funding_trend,BTCUSDT,short,30,12,0.006,2.0,0.025,0.045,e36baf02373e,2,-0.03534752477976966,-0.05246826058974352,-0.02658757999999991,0.0,0.0,-0.026587589999999883,,0.0,8,-0.13649495778866205,-0.13640821146223503,-0.01790160374999992,0.125,0.23222435611133627,-0.1497218653793997,,0.0,14,0.09927142411097756,0.10806571446632973,0.007882857411982911,0.5,1.6756347509630736,-0.08122615655752496,,0.5,14,0.0769261754407724,0.08366645653754223,0.006282857411982917,0.5,1.50394547733186,-0.08721777132163766,,0.5,0,False,False,0.5828855649577737
funding_trend,SOLUSDT,short,6,1,0.003,0.15,0.035,0.06,ddf2b46912a0,317,-0.4897180759472116,-0.6348971177352679,-0.0029616231497956932,0.3911671924290221,0.6692217922637975,-0.6457953156250081,-0.0048391134022964764,0.0,263,-0.5759189382265104,-0.5756698530728024,-0.0029886624474955935,0.38022813688212925,0.7006322721606945,-0.6768496733419374,-0.0053246209751775814,0.0,267,-0.49956037891664296,-0.5278929978541247,-0.0026332944163884858,0.4044943820224719,0.6626921494818953,-0.5394990312135074,-0.004462126292542513,0.0,267,-0.6630398936852049,-0.6925278048673142,-0.004233294416388486,0.352059925093633,0.5189212717851974,-0.6966482566862332,-0.006080430255085798,0.0,0,False,False,0.578345840417913
trend,SOLUSDT,both,48,2,0.006,0.15,0.025,0.018,192798310f16,1434,-0.9167950433744857,-0.9758559154327842,-0.0023947469326361832,0.5313807531380753,0.7729724262189045,-0.9786735586446085,-0.0032580881932773296,0.0,909,-0.8997884642783806,-0.8996305408616853,-0.0023321038253654655,0.5258525852585259,0.7751253015665011,-0.905824174911839,-0.0033941165508143295,0.0,871,-0.7202002110676944,-0.7486504666847936,-0.001420929158169461,0.5189437428243399,0.8386775972223852,-0.8042650293818214,-0.0023961458015852475,0.0,871,-0.9228767228744139,-0.9378417374066754,-0.003020929158169462,0.49827784156142363,0.6852854048198532,-0.9439291861601901,-0.004043820289818752,0.0,0,False,False,0.5349004687329071
trend,SOLUSDT,long,12,2,0.03,2.0,0.018,0.018,6d6f0ebd822f,638,-0.7303335762778004,-0.8595234432251389,-0.002918519869896826,0.4498432601880878,0.7123192503447371,-0.8790103820420089,-0.004068063954322847,0.0,267,-0.6283214297735136,-0.628069546432426,-0.003558215327768897,0.41947565543071164,0.6423565646501097,-0.6513277489784972,-0.0051759574441628976,0.0,194,-0.3494647685836608,-0.37259163959962993,-0.002267297298903924,0.4536082474226804,0.7432031739820506,-0.3860362152340808,-0.0042360485357859495,0.0,194,-0.5118898687126145,-0.5404905086661087,-0.003867297298903924,0.4381443298969072,0.6020035520692895,-0.5327671554040524,-0.005710764474417741,0.0,0,False,False,0.5139966432588656
trend,BTCUSDT,long,30,1,0.015,0.35,0.025,0.0,bffa9ea123b6,629,-0.5759021962240765,-0.7232475357511851,-0.0019671906162404998,0.4117647058823529,0.6120821806138359,-0.7560333255256995,-0.0027657725286548977,0.0,406,-0.5029928681139922,-0.5027549610394004,-0.0016638515105424651,0.4014778325123153,0.6305634589927723,-0.5333122733212529,-0.0025353762985934622,0.0,261,-0.3477820802026568,-0.3708319528195816,-0.0017443817565209999,0.37547892720306514,0.5241543517218274,-0.37276489587099226,-0.002519853197260262,0.0,261,-0.5567204416810261,-0.5860652414839504,-0.003344381756521,0.25287356321839083,0.2990108438161737,-0.5825716914036395,-0.004135823013907602,0.0,0,False,False,0.5101056128662331
trend,SOLUSDT,both,6,2,0.02,0.5,0.018,0.0,84f16b17c945,624,-0.7151176960403758,-0.8474877807141481,-0.0026221820404924634,0.3060897435897436,0.7782716815610725,-0.9020570125554743,-0.004445775126554669,0.0,426,-0.7751862146522133,-0.7749564284061906,-0.003217301588787321,0.36619718309859156,0.7118627030833883,-0.7949917034121103,-0.005072621470667002,0.0,394,-0.6798088837427998,-0.709082237108974,-0.0029360114752490147,0.4035532994923858,0.6940980233776091,-0.7448994030790347,-0.004567584832294836,0.0,394,-0.8214149738151477,-0.8455248186319023,-0.004536011475249015,0.38578680203045684,0.5707817896502307,-0.8453776550581704,-0.006129066278073482,0.0,0,False,False,0.4977941016016839
regime_switch,SOLUSDT,both,48,3,0.006,1.0,0.018,0.045,004b9a15bb0b,1097,-0.7723235177906649,-0.8909773082895192,-0.0017336458377930624,0.3764813126709207,0.8484913475069247,-0.9150002222866778,-0.002908438880444729,0.0,734,-0.9082816794021762,-0.9081315715878648,-0.0029829972856071927,0.34332425068119893,0.7487856172991271,-0.9162862616142878,-0.004376813491802398,0.0,689,-0.8137756196012333,-0.8383477582555732,-0.0024227974906690826,0.386066763425254,0.7643187908043622,-0.8429011538222063,-0.0037880036698684275,0.0,689,-0.9328839893254859,-0.9465364317870528,-0.0040227974906690825,0.3613933236574746,0.6434069261494119,-0.94796146903316,-0.005296773595501628,0.0,0,False,False,0.48572447529912954
funding_trend,SOLUSDT,long,3,1,0.015,0.25,0.012,0.0,0770ef78686e,250,-0.4993818606408217,-0.6452031543707513,-0.004007059215832272,0.272,0.560609560445596,-0.646735527334505,-0.005622978264336465,0.0,120,-0.3628698645366618,-0.36267324304754867,-0.003633626097417534,0.3333333333333333,0.5651802073279619,-0.36472887003074206,-0.005809176001300165,0.0,113,-0.4676065221516764,-0.49512418608045694,-0.005961280315283725,0.26548672566371684,0.3211157722540807,-0.5008688025129213,-0.0077389061168554926,0.0,113,-0.5499026352736123,-0.5791583349449032,-0.007561280315283724,0.23893805309734514,0.242653672813218,-0.5819509699810588,-0.009293572922814424,0.0,0,False,False,0.4640242181231512
regime_switch,BTCUSDT,short,6,12,0.01,1.0,0.035,0.045,ea94d5386f81,156,-0.19438182255634429,-0.27653293235031784,-0.00162760004578957,0.5,0.8805032280383567,-0.48021364045400794,-0.00561971751857828,0.0,123,-0.6049672188108299,-0.60471599720249,-0.007108405839979244,0.3821138211382114,0.5638424830476031,-0.6531362387257889,-0.011366408840054977,0.0,127,-0.30175533129261867,-0.3225538088228096,-0.002689311079025181,0.41732283464566927,0.7917303169073315,-0.3783901304099886,-0.006624360563249576,0.0,127,-0.421550236347333,-0.44760332077119613,-0.004289311079025182,0.3858267716535433,0.6909897602041027,-0.469702954987786,-0.008096458577291191,0.0,0,False,False,0.459291452869021
regime_switch,SOLUSDT,both,48,3,0.015,1.5,0.012,0.03,fe6b4e1848b8,1363,-0.8763271955398398,-0.9562894865454382,-0.002138324323301463,0.30887747615553923,0.7698418079910414,-0.9587261656027136,-0.0029028526649556895,0.0,937,-0.9342419229156854,-0.9341192989164365,-0.0027501362172136176,0.288153681963714,0.7085677965427248,-0.9362169649145601,-0.003670076997253527,0.0,814,-0.8483804163679186,-0.8706447660098761,-0.0023712811180367946,0.3095823095823096,0.7300815837835621,-0.8742143306038505,-0.003311626526548585,0.0,814,-0.9545799447901371,-0.9649891349104129,-0.003971281118036795,0.29484029484029484,0.5989573968704546,-0.9659022106288617,-0.0048976472324078705,0.0,0,False,False,0.42396723103077266
regime_switch,SOLUSDT,both,12,6,0.01,1.0,0.018,0.018,3914d5173ec8,1211,-0.881539449992315,-0.9590192397236141,-0.0024755146554524595,0.47233691164327,0.7560692363347907,-0.9635954392311943,-0.0033435427838821165,0.0,847,-0.9382615448254817,-0.9381437459397016,-0.003120336553278636,0.45690672963400236,0.7051194382534308,-0.9412086641995567,-0.004084032877820976,0.0,719,-0.8531378631595663,-0.8750394535748578,-0.0027329621898852766,0.46453407510431155,0.7308408406870903,-0.8908097114670578,-0.003767630807634324,0.0,719,-0.9493808452456006,-0.9606239080400212,-0.004332962189885277,0.4617524339360223,0.6065639389563273,-0.9646512861496125,-0.005390062052003469,0.0,0,False,False,0.41869887601246253
regime_switch,BTCUSDT,both,48,3,0.006,1.5,0.025,0.06,9578f03a570a,706,-0.648937712276768,-0.791471524208794,-0.0020689013412418093,0.42492917847025496,0.7163562312561007,-0.8021827788483794,-0.003086839127576917,0.0,496,-0.7986962019459922,-0.7984752095029009,-0.003060779442131294,0.4153225806451613,0.6393187426628677,-0.8014334793309253,-0.004362543683018106,0.0,520,-0.6801219165280968,-0.7093905827808615,-0.0022397579551993864,0.4288461538461538,0.6940141369527469,-0.7122785359549562,-0.0034136757368819453,0.0,520,-0.8518834102155379,-0.8738818013329924,-0.003839757955199386,0.36538461538461536,0.5366341372743861,-0.8749369982331474,-0.00506918228491729,0.0,0,False,False,0.41347417592805835
regime_switch,SOLUSDT,both,6,1,0.05,0.5,0.018,0.0,8897e2faa193,425,-0.6862933843896539,-0.823805774989061,-0.0038430817745381375,0.35294117647058826,0.6479239363043919,-0.8486487466555084,-0.005581597809184847,0.0,255,-0.6725319062671788,-0.6722815774190292,-0.004184521312465435,0.3607843137254902,0.5878246708023451,-0.7004827131960016,-0.00615889756680639,0.0,195,-0.46579952380509715,-0.49326605424598513,-0.003326439834654231,0.3641025641025641,0.6193268959472933,-0.5303111135502814,-0.005380674707293986,0.0,195,-0.5998988003714447,-0.6295948818006765,-0.004926439834654231,0.3435897435897436,0.49560455960212857,-0.6393793091200797,-0.006955386044645645,0.0,0,False,False,0.406390441655579
funding_trend,BTCUSDT,both,18,3,0.05,2.0,0.012,0.0,a5aefaa7ce5a,33,-0.06248983104208161,-0.09211442374886414,-0.0027369899858056585,0.30303030303030304,0.6717192200136609,-0.12040522514308771,-0.007917962231037481,0.0,17,-0.10150869713248656,-0.10144286488421306,-0.006225211233997328,0.29411764705882354,0.2509968794808556,-0.10428518338444104,,0.5,20,-0.021819137313535908,-0.023634192541768462,-0.0011118764712352573,0.35,0.8146084441649409,-0.08026896373920145,-0.005523316514257463,0.5,20,-0.05032676174130424,-0.05444630350351398,-0.0027118764712352585,0.35,0.6146506602660868,-0.0978955975585919,-0.007279372027638834,0.5,0,False,False,0.40389464195584757
regime_switch,BTCUSDT,long,12,3,0.01,2.0,0.012,0.045,877b246dbd34,330,-0.40492608468953406,-0.5403826441655977,-0.0022554798623719945,0.37272727272727274,0.6712471147937379,-0.5741867978267803,-0.003521424753015737,0.0,230,-0.5890412232652318,-0.5887909985245653,-0.003756112169946189,0.3347826086956522,0.5419419446571341,-0.6056242668632736,-0.005328772299536287,0.0,229,-0.44373105220139997,-0.4705308856770517,-0.002676586819074399,0.38427947598253276,0.6247151142484878,-0.5096219428222359,-0.0041405146294683,0.0,229,-0.6037445374839079,-0.6334533541710864,-0.004276586819074399,0.3318777292576419,0.4757121466472673,-0.6495072915381941,-0.005815445718562476,0.0,0,False,False,0.4036001115866401
regime_switch,BTCUSDT,both,30,1,0.015,2.0,0.035,0.06,8bfbe1c513e9,971,-0.7580975881394256,-0.8806185414094149,-0.002105675774389218,0.3748712667353244,0.5728356615052924,-0.8817206873170237,-0.0027255057925449134,0.0,687,-0.8077108828937112,-0.807493749876796,-0.002309092814046759,0.4104803493449782,0.58397151040243,-0.8092465701704895,-0.0031417815564892394,0.0,711,-0.6977892907240771,-0.7267515428505695,-0.0017658907815855786,0.39381153305203936,0.5905376234725632,-0.7290398685081623,-0.002429280129044502,0.0,711,-0.8944651804454733,-0.9126673666401761,-0.0033658907815855787,0.2939521800281294,0.37210572483865717,-0.913011203639096,-0.004014982402364404,0.0,0,False,False,0.3277504748237152
regime_switch,BTCUSDT,long,3,3,0.05,0.5,0.025,0.045,52f6a8848efb,22,-0.13649546698934945,-0.19730673254536768,-0.009719261998795206,0.22727272727272727,0.3477856226267421,-0.203964201403945,-0.016726599294021805,0.0,12,-0.09957410128167299,-0.09950945302677006,-0.008496853133990885,0.3333333333333333,0.3476146216530036,-0.13698892955891517,,0.0,2,-0.03678420135659011,-0.039818563975133725,-0.020089681754840896,0.0,0.0,-0.013547833509681584,,0.0,2,-0.03968356061389422,-0.042951716993518185,-0.0216896817548409,0.0,0.0,-0.01514783350968163,,0.0,0,False,False,0.2978275710121671
funding_trend,SOLUSDT,both,48,1,0.01,1.0,0.012,0.0,1f322cbdd44b,451,-0.6547990235119463,-0.7966638287741463,-0.0034079786882065754,0.3303769401330377,0.5861878511457925,-0.7957763147019953,-0.004583686989150705,0.0,312,-0.740431109818727,-0.7401913651025995,-0.004202777904283823,0.2948717948717949,0.5127135422887613,-0.7432443357083363,-0.005621115914593456,0.0,329,-0.6758064714349321,-0.7051375248729337,-0.003621891579251956,0.3161094224924012,0.5104019051241185,-0.706441760858833,-0.004777147015971931,0.0,329,-0.8009454858490568,-0.8262386142728296,-0.005221891579251956,0.2917933130699088,0.38634223575334875,-0.8261753481493147,-0.006389669370811166,0.0,0,False,False,0.27009846366042745
funding_trend,BTCUSDT,short,6,3,0.015,1.5,0.025,0.03,2d00a72e9e9f,4,-0.016840160972448004,-0.025113930346550184,-0.006267178240160365,0.5,0.12295170447339714,-0.026587589999999883,,0.0,9,-0.10525266165489,-0.105184546159093,-0.012156249633490534,0.3333333333333333,0.17247669328556306,-0.11609513506809421,,0.0,19,-0.08313782669116376,-0.08981331872042086,-0.004759801669902425,0.3684210526315789,0.5401926275871275,-0.11896079572010487,,0.0,19,-0.10863789282610248,-0.1172265070698234,-0.006359801669902426,0.3157894736842105,0.44064219020471135,-0.13355468979586527,,0.0,0,False,False,0.25489851935489993
regime_switch,SOLUSDT,both,18,1,0.05,2.0,0.018,0.045,c9753ecc7a94,760,-0.675436615172591,-0.8145955977988107,-0.0019951741319384295,0.4039473684210526,0.7965947448921832,-0.8497443960338008,-0.0032521476787197093,0.0,536,-0.9411947848680133,-0.9410806196071956,-0.005112822056563201,0.36380597014925375,0.5088072343451832,-0.9436118801036472,-0.0063791485134284676,0.0,430,-0.6907946391987638,-0.7198881499458432,-0.002814908926727106,0.4,0.6606876001088139,-0.7237134498708035,-0.004136680800111017,0.0,430,-0.8364777643808416,-0.8595994759100383,-0.004414908926727107,0.36511627906976746,0.5246150035034272,-0.8604066948152387,-0.0057290620912577314,0.0,0,False,False,0.20338174193837996
regime_switch,SOLUSDT,long,48,1,0.01,2.0,0.012,0.0,89e6b5bfab1c,847,-0.8698899382403383,-0.9528384438556567,-0.003486371310720748,0.31995277449822906,0.5737474703811776,-0.9538843707188494,-0.004341322939248458,0.0,544,-0.8973863949786823,-0.89722635250112,-0.004070616802572426,0.3290441176470588,0.520670609708304,-0.8989956258030046,-0.0050440449954957,0.0,537,-0.8363960781962717,-0.8595234337221844,-0.0035721969535078193,0.329608938547486,0.5017802730992071,-0.8642579003811873,-0.004440840964259321,0.0,537,-0.9261995219244294,-0.940739904792812,-0.00517219695350782,0.28677839851024206,0.3752608435265169,-0.9422402483016761,-0.006074039289321108,0.0,0,False,False,0.19742248049376465
regime_switch,SOLUSDT,short,18,1,0.02,1.0,0.018,0.0,a98287fff5d2,638,-0.8520592764280962,-0.9428363715203547,-0.004324349973633584,0.38557993730407525,0.5456733628959216,-0.9488811562849141,-0.0054501013683103715,0.0,453,-0.9002184040099755,-0.9000608640132147,-0.004949212625599356,0.3841059602649007,0.4736825097347288,-0.9021404171925016,-0.006185716495172179,0.0,463,-0.8197557677729483,-0.8439681783019454,-0.003901996801994064,0.4060475161987041,0.5129922728998355,-0.855675607497144,-0.005016606517039398,0.0,463,-0.909289955681873,-0.9258857781946944,-0.005501996801994064,0.36285097192224625,0.38871251189828965,-0.9304602705133798,-0.006604149360920615,0.0,0,False,False,0.1518213759546999
