name,signal,side,tp,sl,hold,split,trades,total_return,avg_trade,win_rate,avg_win,median_win,avg_loss,profit_factor,max_drawdown,target_hit_rate,winner_ge_2_pct,bootstrap_mean_5pct,positive_year_pct,stress_trades,stress_total_return,stress_avg_trade,stress_win_rate,stress_avg_win,stress_median_win,stress_avg_loss,stress_profit_factor,stress_max_drawdown,stress_target_hit_rate,stress_winner_ge_2_pct,stress_bootstrap_mean_5pct,stress_positive_year_pct
breakout6_v1_S_tp0.030_sl0.018_h6,breakout6_v1,-1,0.03,0.018,6,test,222,-0.234219061676451,-0.0009663540264982646,0.4009009009009009,0.02441742661507737,0.028397189999999916,-0.017952492952063914,0.9101510866269763,-0.33527000368998994,0.31981981981981983,0.8202247191011236,-0.0033512982665067307,0.0,222,-0.35903832938615476,-0.0017663540264982634,0.4009009009009009,0.023617426615077368,0.027597189999999917,-0.018752492952063913,0.8427755532301121,-0.41956996959462567,0.31981981981981983,0.8202247191011236,-0.004151298266506729,0.0
breakout6_v1_S_tp0.030_sl0.018_h12,breakout6_v1,-1,0.03,0.018,12,train,171,-0.4441130370695281,-0.003189470334581697,0.34502923976608185,0.02634410209877395,0.028400000000000026,-0.01874733438429583,0.7402490592445727,-0.480336833599164,0.30994152046783624,0.8983050847457628,-0.005975802669462193,0.0,171,-0.5154567466528335,-0.003989470334581696,0.34502923976608185,0.02554410209877395,0.027600000000000027,-0.019547334384295827,0.6883940186085171,-0.5437807103860761,0.30994152046783624,0.8983050847457628,-0.0067758026694621915,0.0
breakout6_v1_S_tp0.030_sl0.018_h12,breakout6_v1,-1,0.03,0.018,12,test,213,-0.11757065258224297,-0.00032746724179570093,0.4131455399061033,0.02635545106056283,0.028399999999999915,-0.01911224172665611,0.9708038341079781,-0.32684179137106173,0.3755868544600939,0.9090909090909091,-0.0028676694558183095,0.5,213,-0.25598122259414413,-0.001127467241795699,0.4131455399061033,0.025555451060562836,0.027599999999999916,-0.019912241726656107,0.9035164294210032,-0.3663859203217663,0.3755868544600939,0.9090909090909091,-0.003667669455818308,0.0
breakout6_v1_S_tp0.030_sl0.018_h24,breakout6_v1,-1,0.03,0.018,24,train,164,-0.33590036964820336,-0.0022333749682792825,0.3597560975609756,0.028160048983712157,0.028431739999999914,-0.01931158461749352,0.8193665063138116,-0.43420014738730384,0.3475609756097561,0.9830508474576272,-0.005076025279148366,0.5,164,-0.4177979290447844,-0.003033374968279281,0.3597560975609756,0.02736004898371216,0.027631739999999915,-0.020111584617493516,0.7644222025410653,-0.4738396316361574,0.3475609756097561,0.9830508474576272,-0.005876025279148365,0.0
breakout6_v1_S_tp0.030_sl0.018_h24,breakout6_v1,-1,0.03,0.018,24,test,205,0.038110276867890924,0.00045617949971915047,0.4195121951219512,0.027924945852024426,0.028399999999999915,-0.019395197864131724,1.0405180419502686,-0.282142352975977,0.4097560975609756,0.9767441860465116,-0.002302762871168278,0.5,205,-0.1189830266811579,-0.00034382050028084767,0.4195121951219512,0.02712494585202443,0.027599999999999916,-0.020195197864131723,0.9706714525009181,-0.32198539382142477,0.4097560975609756,0.9767441860465116,-0.0031027628711682766,0.5
breakout6_v1.5_S_tp0.022_sl0.012_h6,breakout6_v1.5,-1,0.022,0.012,6,train,169,-0.315728196201009,-0.0021210782777570146,0.3254437869822485,0.02003648334833295,0.02040000000000002,-0.012811129939467081,0.7545567384076858,-0.3708445815163386,0.31952662721893493,0.9454545454545454,-0.0040777728998883525,0.0,169,-0.40248426975990914,-0.002921078277757014,0.3254437869822485,0.019236483348332948,0.01960000000000002,-0.013611129939467084,0.6818507759043554,-0.44534752032194513,0.31952662721893493,0.0,-0.004877772899888351,0.0
breakout6_v1.5_S_tp0.022_sl0.012_h6,breakout6_v1.5,-1,0.022,0.012,6,test,205,-0.1139032854038724,-0.0004574123087484401,0.3804878048780488,0.02019299886242962,0.02040000000000002,-0.013140342004432605,0.9438109980053174,-0.21015616472485532,0.375609756097561,0.9871794871794872,-0.0022881307399082247,0.0,205,-0.24807095016262615,-0.0012574123087484396,0.3804878048780488,0.019392998862429626,0.01960000000000002,-0.013940342004432608,0.8544023320855639,-0.30745236587365743,0.375609756097561,0.01282051282051282,-0.003088130739908224,0.0
breakout6_v1.5_S_tp0.022_sl0.012_h12,breakout6_v1.5,-1,0.022,0.012,12,train,167,-0.32736389314585135,-0.0022457023496494657,0.32934131736526945,0.020398562727272737,0.02040000000000002,-0.01336565394992376,0.7494696014737728,-0.38260071975111487,0.32934131736526945,0.9636363636363636,-0.004235060736280705,0.0,167,-0.411712178333409,-0.003045702349649465,0.32934131736526945,0.019598562727272735,0.01960000000000002,-0.014165653949923763,0.6794105115408647,-0.45528422562774373,0.32934131736526945,0.01818181818181818,-0.005035060736280704,0.0
breakout6_v1.5_S_tp0.022_sl0.012_h12,breakout6_v1.5,-1,0.022,0.012,12,test,204,-0.08412873832029488,-0.0002944973152001844,0.39215686274509803,0.0202772228738042,0.02040000000000002,-0.013566574856493334,0.964287553181533,-0.20524033535118158,0.3872549019607843,0.975,-0.0021664813999787503,0.5,204,-0.22216225559695302,-0.0010944973152001835,0.39215686274509803,0.0194772228738042,0.01960000000000002,-0.014366574856493338,0.8746656991443232,-0.2835897353121176,0.3872549019607843,0.0125,-0.002966481399978751,0.0
breakout6_v1.5_S_tp0.022_sl0.012_h24,breakout6_v1.5,-1,0.022,0.012,24,train,167,-0.33420776302065125,-0.0023060467180577196,0.33532934131736525,0.02009266657293504,0.02040000000000002,-0.013606298468468479,0.7450109092523687,-0.38888257154551276,0.32934131736526945,0.9464285714285714,-0.004264042519111169,0.0,167,-0.41770266802899203,-0.003106046718057719,0.33532934131736525,0.01929266657293504,0.01960000000000002,-0.014406298468468479,0.6756237357745053,-0.46083102451294633,0.32934131736526945,0.017857142857142856,-0.005064042519111168,0.0
breakout6_v1.5_S_tp0.022_sl0.012_h24,breakout6_v1.5,-1,0.022,0.012,24,test,203,-0.10138432822821508,-0.00038972270935960817,0.3891625615763547,0.020375157721519,0.02040000000000002,-0.013618961048387107,0.9531525357877323,-0.20524033535118147,0.3891625615763547,0.9873417721518988,-0.0022385017389162554,0.5,203,-0.23621779465020132,-0.0011897227093596073,0.3891625615763547,0.019575157721519,0.01960000000000002,-0.014418961048387111,0.8649215291489194,-0.29653527893728115,0.3891625615763547,0.012658227848101266,-0.0030385017389162553,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h6,breakout6_v1.5,-1,0.022,0.018,6,train,162,-0.38710986890193577,-0.0028458063189569904,0.3888888888888889,0.019567736297552926,0.02040000000000002,-0.017108969802190576,0.7278168101109841,-0.4339795649061986,0.37037037037037035,0.9206349206349206,-0.005348092684304992,0.0,162,-0.4618598987115906,-0.0036458063189569894,0.3888888888888889,0.018767736297552927,0.01960000000000002,-0.01790896980219057,0.666878388234467,-0.49912218377253537,0.37037037037037035,0.0,-0.006148092684304991,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h6,breakout6_v1.5,-1,0.022,0.018,6,test,197,-0.09410433408901109,-0.0003184301354771255,0.467005076142132,0.01967082611556513,0.02040000000000002,-0.01783282608877129,0.9664979860993314,-0.2298022863566821,0.4467005076142132,0.9456521739130435,-0.0026267229275113817,0.0,197,-0.22632412809833802,-0.0011184301354771238,0.467005076142132,0.018870826115565127,0.01960000000000002,-0.018632826088771287,0.8873821953540822,-0.3056095559735894,0.4467005076142132,0.010869565217391304,-0.0034267229275113803,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h12,breakout6_v1.5,-1,0.022,0.018,12,train,159,-0.36508041782408807,-0.0026692209533280514,0.41509433962264153,0.019695913289549758,0.02040000000000002,-0.018541251706338108,0.7538727771214182,-0.41596004804154585,0.39622641509433965,0.9090909090909091,-0.0051658764638896956,0.0,159,-0.4411619112597347,-0.003469220953328049,0.41509433962264153,0.01889591328954976,0.01960000000000002,-0.01934125170633811,0.6933368730880034,-0.4819216921697662,0.39622641509433965,0.045454545454545456,-0.005965876463889693,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h12,breakout6_v1.5,-1,0.022,0.018,12,test,193,-0.0811838898642866,-0.00024663113833254543,0.48704663212435234,0.019602375014159235,0.02040000000000002,-0.019093162232617665,0.9748178875395455,-0.20230978986035886,0.46632124352331605,0.925531914893617,-0.00253587373123199,0.0,193,-0.21276506939823692,-0.001046631138332544,0.48704663212435234,0.018802375014159232,0.01960000000000002,-0.01989316223261767,0.8974319872173002,-0.2710484979014237,0.46632124352331605,0.010638297872340425,-0.003335873731231989,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h24,breakout6_v1.5,-1,0.022,0.018,24,train,152,-0.3754392142281704,-0.0029030937181603058,0.4144736842105263,0.020015917518360016,0.02040000000000013,-0.019126663469854466,0.7407758729029891,-0.401168549879962,0.40131578947368424,0.9206349206349206,-0.005512038806615806,0.0,152,-0.44719821753487,-0.003703093718160305,0.4144736842105263,0.019215917518360017,0.01960000000000013,-0.019926663469854465,0.6826169726482084,-0.46809263596788186,0.40131578947368424,0.07936507936507936,-0.0063120388066158035,0.0
breakout6_v1.5_S_tp0.022_sl0.018_h24,breakout6_v1.5,-1,0.022,0.018,24,test,190,-0.044879736107939605,-4.1965473684209934e-05,0.48947368421052634,0.020370684731182816,0.02040000000000002,-0.01961285690721651,0.9958088506554655,-0.191918999196937,0.48947368421052634,0.967741935483871,-0.0025530143289473734,0.0,190,-0.1796678943432951,-0.0008419654736842085,0.48947368421052634,0.019570684731182817,0.01960000000000002,-0.02041285690721651,0.9192072560374221,-0.23918472006637648,0.48947368421052634,0.010752688172043012,-0.0033530143289473694,0.0
breakout6_v1.5_S_tp0.030_sl0.012_h6,breakout6_v1.5,-1,0.03,0.012,6,train,161,-0.1797185947746951,-0.0010629231252414642,0.2981366459627329,0.026345749457010504,0.028400000000000026,-0.012705545107083008,0.880805563183482,-0.2809035760524621,0.2670807453416149,0.8958333333333334,-0.0033062205581167615,0.5,161,-0.27901677929148727,-0.0018629231252414635,0.2981366459627329,0.025545749457010505,0.027600000000000027,-0.01350554510708301,0.8034693689673321,-0.3326662383646988,0.2670807453416149,0.8958333333333334,-0.00410622055811676,0.5
breakout6_v1.5_S_tp0.030_sl0.012_h6,breakout6_v1.5,-1,0.03,0.012,6,test,196,-0.057445764399633004,-0.00012414275344494006,0.32653061224489793,0.026547337328810997,0.028399999999999915,-0.013055769459993274,0.9858810941842615,-0.17201519495878237,0.29081632653061223,0.90625,-0.0023448190038339676,0.5,196,-0.1943449400862931,-0.0009241427534449398,0.32653061224489793,0.025747337328810994,0.027599999999999916,-0.013855769459993271,0.9009645786039882,-0.21115674079155256,0.29081632653061223,0.90625,-0.0031448190038339667,0.0
breakout6_v1.5_S_tp0.030_sl0.012_h12,breakout6_v1.5,-1,0.03,0.012,12,train,158,-0.19320927812539823,-0.0011813211361854225,0.2974683544303797,0.027586837933492862,0.028400000000000026,-0.013362433535058208,0.8741606331346908,-0.2705050767493593,0.2848101265822785,0.9574468085106383,-0.0035994306776650866,0.5,158,-0.2891797753981833,-0.001981321136185422,0.2974683544303797,0.026786837933492857,0.027600000000000027,-0.014162433535058205,0.800863396280811,-0.32260488923264674,0.2848101265822785,0.9574468085106383,-0.004399430677665086,0.0
breakout6_v1.5_S_tp0.030_sl0.012_h12,breakout6_v1.5,-1,0.03,0.012,12,test,193,-0.031480498815943836,2.183991087400201e-05,0.3316062176165803,0.027407461171935252,0.02839999999999997,-0.0135648249008153,1.002408819555916,-0.19551137790493123,0.3160621761658031,0.953125,-0.002361000228325846,0.0,193,-0.17014376394356412,-0.0007781600891259975,0.3316062176165803,0.02660746117193525,0.027599999999999972,-0.014364824900815299,0.9189531360562243,-0.2115870115803713,0.3160621761658031,0.953125,-0.0031610002283258463,0.0
breakout6_v1.5_S_tp0.030_sl0.012_h24,breakout6_v1.5,-1,0.03,0.012,24,train,157,-0.201801122035149,-0.0012558837316708287,0.29936305732484075,0.027632186045269815,0.028400000000000026,-0.013598968090909103,0.868189366512482,-0.2876767325468693,0.28662420382165604,0.9574468085106383,-0.00374035861751855,0.5,157,-0.29619267530074234,-0.002055883731670829,0.29936305732484075,0.02683218604526981,0.027600000000000027,-0.014398968090909101,0.796214092417494,-0.3384281123200942,0.28662420382165604,0.9574468085106383,-0.00454035861751855,0.5
breakout6_v1.5_S_tp0.030_sl0.012_h24,breakout6_v1.5,-1,0.03,0.012,24,test,191,-0.01333796421538369,0.00012057626295444829,0.3298429319371728,0.028028386765465103,0.028400000000000026,-0.013615299218750012,1.0132147218718166,-0.1955113779049309,0.32460732984293195,0.9841269841269841,-0.0021726859636198937,0.0,191,-0.15323202234854882,-0.0006794237370455515,0.3298429319371728,0.027228386765465098,0.027600000000000027,-0.014415299218750014,0.9296700268070764,-0.2115870115803714,0.32460732984293195,0.9841269841269841,-0.002972685963619894,0.0
breakout6_v1.5_S_tp0.030_sl0.018_h6,breakout6_v1.5,-1,0.03,0.018,6,train,153,-0.17918621068835872,-0.0010604471531752552,0.37254901960784315,0.025524892291873474,0.028400000000000026,-0.016845492448672936,0.8996712232947394,-0.278738920926222,0.3202614379084967,0.8596491228070176,-0.0037718387280019023,0.5,153,-0.27391934117600436,-0.0018604471531752538,0.37254901960784315,0.024724892291873468,0.027600000000000027,-0.017645492448672934,0.8319634513461222,-0.34199705131353253,0.3202614379084967,0.8596491228070176,-0.0045718387280019,0.0
breakout6_v1.5_S_tp0.030_sl0.018_h6,breakout6_v1.5,-1,0.03,0.018,6,test,185,-0.0567579045905624,-7.404369890134489e-05,0.40540540540540543,0.025694245694671682,0.028399999999999915,-0.01764333192179204,0.9929419205162978,-0.20753725498488484,0.34594594594594597,0.8666666666666667,-0.00278500271132028,0.0,185,-0.1866339112258807,-0.0008740436989013433,0.40540540540540543,0.02489424569467168,0.027599999999999916,-0.01844333192179204,0.9202973415677127,-0.2666948934617952,0.34594594594594597,0.8666666666666667,-0.003585002711320278,0.0
breakout6_v1.5_S_tp0.030_sl0.018_h12,breakout6_v1.5,-1,0.03,0.018,12,train,149,-0.12219031579014994,-0.0006215475021442989,0.3959731543624161,0.02656527338956691,0.028400000000000026,-0.018444018975599427,0.9442092083304621,-0.22943583825313718,0.3624161073825503,0.9152542372881356,-0.0036165574223237127,0.5,149,-0.22097145558245157,-0.0014215475021442977,0.3959731543624161,0.025765273389566915,0.027600000000000027,-0.019244018975599422,0.8777048147975126,-0.28718537526895893,0.3624161073825503,0.9152542372881356,-0.00441655742232371,0.0
breakout6_v1.5_S_tp0.030_sl0.018_h12,breakout6_v1.5,-1,0.03,0.018,12,test,179,0.09011576109323127,0.0007431877497211248,0.441340782122905,0.025862689724420643,0.028399999999999915,-0.01910121881029149,1.069645088369129,-0.21948248426544315,0.39106145251396646,0.8860759493670886,-0.0020751180741885693,0.5,179,-0.055350747621640384,-5.681225027887344e-05,0.441340782122905,0.02506268972442064,0.027599999999999916,-0.019901218810291492,0.9948900653287326,-0.23387348176508693,0.39106145251396646,0.8860759493670886,-0.0028751180741885683,0.5
breakout6_v1.5_S_tp0.030_sl0.018_h24,breakout6_v1.5,-1,0.03,0.018,24,train,144,-0.08035460728003374,-0.0003124201438134621,0.4027777777777778,0.027826135243580706,0.02840745500000008,-0.019289585405079294,0.9728805938394454,-0.22503754612555582,0.3888888888888889,0.9655172413793104,-0.0034002052937914876,0.5,144,-0.18054124646117498,-0.0011124201438134603,0.4027777777777778,0.027026135243580704,0.027607455000000083,-0.02008958540507929,0.9072824576798365,-0.25752082009977306,0.3888888888888889,0.9655172413793104,-0.004200205293791486,0.0
breakout6_v1.5_S_tp0.030_sl0.018_h24,breakout6_v1.5,-1,0.03,0.018,24,test,173,0.09695255153488991,0.0008104528118349603,0.4277456647398844,0.027925726236252214,0.028399999999999915,-0.019457529343790043,1.0727865186621708,-0.21730161594114983,0.4161849710982659,0.972972972972973,-0.0020800656539641557,0.5,173,-0.04484663061992866,1.045281183496188e-05,0.4277456647398844,0.027125726236252205,0.027599999999999916,-0.020257529343790045,1.000901690646066,-0.23111599788366244,0.4161849710982659,0.972972972972973,-0.002880065653964154,0.5
breakout18_v1_S_tp0.022_sl0.012_h6,breakout18_v1,-1,0.022,0.012,6,train,150,-0.3309790144989446,-0.002554848071694041,0.32,0.019963632794964832,0.02040000000000002,-0.013151780244239394,0.7143254032971864,-0.3820077581554374,0.31333333333333335,0.9166666666666666,-0.004602027016833228,0.0,150,-0.4068598951696799,-0.003354848071694042,0.32,0.019163632794964833,0.01960000000000002,-0.013951780244239395,0.6463820373411151,-0.4481746150722019,0.31333333333333335,0.0,-0.005402027016833228,0.0
breakout18_v1_S_tp0.022_sl0.012_h6,breakout18_v1,-1,0.022,0.012,6,test,182,-0.16300608661292026,-0.0008485286382861781,0.37362637362637363,0.01967566327051259,0.02040000000000002,-0.013091029075113513,0.8965193247973542,-0.2165652264233221,0.35714285714285715,0.9558823529411765,-0.0028294711912772554,0.0,182,-0.27657469760073927,-0.0016485286382861774,0.37362637362637363,0.018875663270512592,0.01960000000000002,-0.013891029075113515,0.8105351665441786,-0.3071816979605384,0.35714285714285715,0.014705882352941176,-0.003629471191277254,0.0
breakout18_v1_S_tp0.022_sl0.012_h12,breakout18_v1,-1,0.022,0.012,12,train,149,-0.3348995118061071,-0.0026081547099998837,0.3221476510067114,0.02037851541666667,0.02040000000000002,-0.013532512789999831,0.7156718903718925,-0.3856292244061327,0.3221476510067114,0.9375,-0.004705793352348999,0.0,149,-0.40986662591061995,-0.0034081547099998845,0.3221476510067114,0.019578515416666675,0.01960000000000002,-0.01433251278999983,0.6491981640924197,-0.45097191428529104,0.3221476510067114,0.020833333333333332,-0.005505793352348998,0.0
breakout18_v1_S_tp0.022_sl0.012_h12,breakout18_v1,-1,0.022,0.012,12,test,181,-0.15370033827907081,-0.0007881379201928958,0.3756906077348066,0.020258031175063772,0.02040000000000002,-0.013453089234152657,0.9061616566494017,-0.23600282574859155,0.3701657458563536,0.9705882352941176,-0.002814233712850484,0.5,181,-0.2679399103490373,-0.0015881379201928953,0.3756906077348066,0.019458031175063773,0.01960000000000002,-0.01425308923415266,0.8215241977304981,-0.29891223513921383,0.3701657458563536,0.014705882352941176,-0.0036142337128504845,0.0
breakout18_v1_S_tp0.022_sl0.012_h24,breakout18_v1,-1,0.022,0.012,24,train,149,-0.34023050697272306,-0.0026616459731543685,0.3221476510067114,0.02037851541666667,0.02040000000000002,-0.013611425643564368,0.7115227503358614,-0.3905536045461848,0.3221476510067114,0.9375,-0.004722076171140944,0.0,149,-0.41460054402764124,-0.003461645973154369,0.3221476510067114,0.019578515416666675,0.01960000000000002,-0.014411425643564365,0.6456433402377604,-0.45537609496009,0.3221476510067114,0.020833333333333332,-0.005522076171140944,0.0
breakout18_v1_S_tp0.022_sl0.012_h24,breakout18_v1,-1,0.022,0.012,24,test,178,-0.1572607613880843,-0.0008257541573033701,0.37640449438202245,0.02037322014925375,0.02040000000000002,-0.013621531441441454,0.902787557475827,-0.23600282574859133,0.37640449438202245,0.9850746268656716,-0.0029217957724719103,0.5,178,-0.2692697656190479,-0.0016257541573033699,0.37640449438202245,0.019573220149253754,0.01960000000000002,-0.014421531441441454,0.8192241069673358,-0.3001858262993119,0.37640449438202245,0.014925373134328358,-0.0037217957724719093,0.0
breakout18_v1_S_tp0.022_sl0.018_h6,breakout18_v1,-1,0.022,0.018,6,train,139,-0.39331567842079096,-0.003414827644676058,0.381294964028777,0.019732036071867704,0.02040000000000002,-0.0176797552839414,0.687817259893502,-0.42934359820074586,0.3669064748201439,0.9056603773584906,-0.005911256560217357,0.0,139,-0.45741550263821595,-0.004214827644676057,0.381294964028777,0.018932036071867706,0.01960000000000002,-0.0184797552839414,0.6313621257372968,-0.4857660956477048,0.3669064748201439,0.0,-0.006711256560217356,0.0
breakout18_v1_S_tp0.022_sl0.018_h6,breakout18_v1,-1,0.022,0.018,6,test,172,-0.2582048300719645,-0.0015537259811498746,0.4418604651162791,0.019310093365009967,0.02040000000000002,-0.018070916296859748,0.8459536304728535,-0.27324926650274195,0.4127906976744186,0.9210526315789473,-0.003894874947623493,0.0,172,-0.3537711281445963,-0.0023537259811498724,0.4418604651162791,0.01851009336500997,0.01960000000000002,-0.018870916296859747,0.7765295380174372,-0.365312308173402,0.4127906976744186,0.013157894736842105,-0.004694874947623493,0.0
breakout18_v1_S_tp0.022_sl0.018_h12,breakout18_v1,-1,0.022,0.018,12,train,136,-0.3584064873459891,-0.003072600850532001,0.39705882352941174,0.02041247740740741,0.020400000000000074,-0.01853838409356527,0.7251097562164327,-0.3965074877889687,0.39705882352941174,0.9444444444444444,-0.005736394073680823,0.0,136,-0.42478995761326754,-0.0038726008505319993,0.39705882352941174,0.019612477407407413,0.019600000000000076,-0.01933838409356527,0.6678703784116374,-0.45484526860348096,0.39705882352941174,0.05555555555555555,-0.006536394073680821,0.0
breakout18_v1_S_tp0.022_sl0.018_h12,breakout18_v1,-1,0.022,0.018,12,test,169,-0.26598068165790023,-0.0016355897229421395,0.4437869822485207,0.020155565940102434,0.02040000000000002,-0.01902215009239259,0.845412768331697,-0.28086741511402613,0.4378698224852071,0.9466666666666667,-0.004069441512625643,0.0,169,-0.35901416886686677,-0.0024355897229421377,0.4437869822485207,0.019355565940102435,0.01960000000000002,-0.019822150092392597,0.7790916033279912,-0.3704617119823288,0.4378698224852071,0.013333333333333334,-0.004869441512625642,0.0
breakout18_v1_S_tp0.022_sl0.018_h24,breakout18_v1,-1,0.022,0.018,24,train,130,-0.34723540502220374,-0.003087057895978568,0.4076923076923077,0.020215778595704132,0.02040000000000002,-0.01912667262401991,0.7275053517813543,-0.3859997996613098,0.4,0.9056603773584906,-0.005896331469309783,0.0,130,-0.41194928648917173,-0.003887057895978567,0.4076923076923077,0.019415778595704137,0.01960000000000002,-0.019926672624019905,0.6706642698081848,-0.4426755356333095,0.4,0.05660377358490566,-0.006696331469309782,0.0
breakout18_v1_S_tp0.022_sl0.018_h24,breakout18_v1,-1,0.022,0.018,24,test,167,-0.20708911519526796,-0.0011900749101796389,0.46107784431137727,0.020355866233766257,0.02040000000000002,-0.019623824555555572,0.8874709613888214,-0.23884651878560126,0.46107784431137727,0.961038961038961,-0.0036132615928143722,0.0,167,-0.3064350558704676,-0.001990074910179637,0.46107784431137727,0.01955586623376626,0.01960000000000002,-0.020423824555555574,0.8191967158006611,-0.3320440981941625,0.46107784431137727,0.012987012987012988,-0.004413261592814371,0.0
breakout18_v1_S_tp0.030_sl0.012_h6,breakout18_v1,-1,0.03,0.012,6,train,144,-0.269270322604675,-0.002018412068755385,0.2916666666666667,0.02473831859554226,0.028400000000000026,-0.01303588940111324,0.781409397324858,-0.3574007167074825,0.24305555555555555,0.8333333333333334,-0.004396114864801811,0.5,144,-0.34898806148949024,-0.0028184120687553844,0.2916666666666667,0.023938318595542265,0.027600000000000027,-0.013835889401113237,0.7124193053334489,-0.4027549024638126,0.24305555555555555,0.8333333333333334,-0.005196114864801811,0.5
breakout18_v1_S_tp0.030_sl0.012_h6,breakout18_v1,-1,0.03,0.012,6,test,170,-0.15056386432770663,-0.0007906652318512841,0.3235294117647059,0.024936336457240412,0.028400000000000026,-0.013094883430982092,0.9107430410257724,-0.19257790452245405,0.27058823529411763,0.8363636363636363,-0.0030863194619247985,0.0,170,-0.25873007929519265,-0.0015906652318512836,0.3235294117647059,0.024136336457240407,0.027600000000000027,-0.013894883430982094,0.830770932300118,-0.27418879568124255,0.27058823529411763,0.8363636363636363,-0.003886319461924799,0.0
breakout18_v1_S_tp0.030_sl0.012_h12,breakout18_v1,-1,0.03,0.012,12,train,139,-0.25843712782011175,-0.0019797856582196294,0.28776978417266186,0.026581408882436364,0.028400000000000026,-0.01351966224030286,0.7943958209848135,-0.333880278498205,0.26618705035971224,0.925,-0.004591095707627697,0.5,139,-0.3366802633951609,-0.0027797856582196293,0.28776978417266186,0.025781408882436362,0.027600000000000027,-0.014319662240302858,0.7274424973706739,-0.37889162544049393,0.26618705035971224,0.925,-0.005391095707627696,0.0
breakout18_v1_S_tp0.030_sl0.012_h12,breakout18_v1,-1,0.03,0.012,12,test,168,-0.08987705017273906,-0.0003774609431868688,0.32142857142857145,0.027225260092664013,0.028400000000000026,-0.013452434065432018,0.9586499937959747,-0.18406239762866694,0.30357142857142855,0.9444444444444444,-0.002749869256850766,0.0,168,-0.20445605964358826,-0.0011774609431868686,0.32142857142857145,0.026425260092664007,0.027600000000000027,-0.014252434065432024,0.8782519819057084,-0.22104662645751916,0.30357142857142855,0.9444444444444444,-0.003549869256850766,0.0
breakout18_v1_S_tp0.030_sl0.012_h24,breakout18_v1,-1,0.03,0.012,24,train,139,-0.29869692274205994,-0.0023797681118766494,0.26618705035971224,0.02834302972972976,0.028400000000000026,-0.013524312426969172,0.760208339873681,-0.3503929418945919,0.26618705035971224,1.0,-0.005044895181468821,0.0,139,-0.37272034974994206,-0.0031797681118766494,0.26618705035971224,0.027543029729729763,0.027600000000000027,-0.014324312426969169,0.6974923976662968,-0.39465749650707616,0.26618705035971224,1.0,-0.00584489518146882,0.0
breakout18_v1_S_tp0.030_sl0.012_h24,breakout18_v1,-1,0.03,0.012,24,test,165,-0.07179763771473047,-0.0002635969319739383,0.3212121212121212,0.02795990370234532,0.028400000000000026,-0.013619360625000012,0.9714865641238969,-0.18638853045820392,0.3151515151515151,0.9811320754716981,-0.002786481717133935,0.5,165,-0.18668973343423167,-0.0010635969319739375,0.3212121212121212,0.027159903702345313,0.027600000000000027,-0.014419360625000013,0.8913331710624381,-0.2203118521801376,0.3151515151515151,0.9811320754716981,-0.003586481717133934,0.0
breakout18_v1_S_tp0.030_sl0.018_h6,breakout18_v1,-1,0.03,0.018,6,train,133,-0.2372570722405516,-0.0018035549940222041,0.3684210526315789,0.025310868179578012,0.028400000000000026,-0.017620301845289,0.8379353108926085,-0.3327348737984087,0.3082706766917293,0.8571428571428571,-0.004879171917576075,0.5,133,-0.3144393884214841,-0.002603554994022204,0.3684210526315789,0.02451086817957801,0.027600000000000027,-0.01842030184528899,0.7762091282854793,-0.37351543928402653,0.3082706766917293,0.8571428571428571,-0.005679171917576073,0.0
breakout18_v1_S_tp0.030_sl0.018_h6,breakout18_v1,-1,0.03,0.018,6,test,160,-0.23892573815886664,-0.0014676005794413184,0.3875,0.02489906006914358,0.02839999999999997,-0.018148549153035844,0.867973877224291,-0.2625761606902497,0.325,0.8387096774193549,-0.004320999997408841,0.0,160,-0.3305673094509791,-0.002267600579441317,0.3875,0.02409906006914358,0.027599999999999972,-0.018948549153035846,0.8046180212659635,-0.3476485006797262,0.325,0.8387096774193549,-0.00512099999740884,0.0
breakout18_v1_S_tp0.030_sl0.018_h12,breakout18_v1,-1,0.03,0.018,12,train,127,-0.23149492130510252,-0.0018215995462188394,0.36220472440944884,0.027449532443849213,0.028400000000000137,-0.018444711540578473,0.845154088144917,-0.33759765215839854,0.3464566929133858,0.9565217391304348,-0.005089741397719393,0.5,127,-0.3059318273456,-0.0026215995462188385,0.36220472440944884,0.026649532443849214,0.02760000000000014,-0.019244711540578472,0.7864135735995754,-0.3708872022091808,0.3464566929133858,0.9565217391304348,-0.005889741397719391,0.0
breakout18_v1_S_tp0.030_sl0.018_h12,breakout18_v1,-1,0.03,0.018,12,test,157,-0.19746307490896187,-0.0011419959761339927,0.3885350318471338,0.027024129187407663,0.028400000000000026,-0.01903922134046775,0.901905691454611,-0.2687118421860277,0.3630573248407643,0.9344262295081968,-0.00409366657543401,0.0,157,-0.2923716558992969,-0.001941995976133991,0.3885350318471338,0.02622412918740766,0.027600000000000027,-0.019839221340467752,0.8399144537245102,-0.31477279570530414,0.3630573248407643,0.9344262295081968,-0.004893666575434008,0.0
