candidate,family,lookback_events,top_k,threshold_bps,rebalance_events,keep_bps,cost_profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,funding_return_sum,basis_return_sum,annual_turnover,active_time_pct,months
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,taker,test,-0.3604819090433452,-0.24632183193599622,0.04297137807084678,-6.559267210753192,-0.36117260297202436,-0.02321351284633729,-0.02467398186857217,-0.005146655508599274,-0.037256467452355,0.0,0.0,0.0,0.05902887000000001,0.021399476763211522,166.36915077989602,0.6950462160600809,19
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,taker,full,-0.604436848163697,-0.22803307066954293,0.046712358838607186,-5.517114821759309,-0.604436848163697,-0.021290954110701976,-0.021016124741121023,0.010132414830695158,-0.037256467452355,0.023255813953488372,0.0,0.0,0.30045676000000004,0.04802630068039382,177.48271797649008,0.8226243190723456,43
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,optimistic_limit,train,-0.22577749155122107,-0.11995323952527315,0.04178885315787089,-3.036839564932148,-0.22780766765319183,-0.010575564945105226,-0.012482451143632445,0.0113480125250629,-0.024692949217545834,0.08333333333333333,0.0,0.0,0.24142789000000003,0.026626823917182296,186.25548651883943,0.9233312432309183,24
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,optimistic_limit,test,-0.25083699180020236,-0.16697276532346816,0.03598227335728906,-5.059137284225263,-0.25164610470673576,-0.015065245593697959,-0.015831013257654902,-0.0033513768401582933,-0.024426331485122632,0.0,0.0,0.0,0.05902887000000001,0.021399476763211522,166.36915077989602,0.6950462160600809,19
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,optimistic_limit,full,-0.41998113655451874,-0.14101426845704945,0.03933359659282274,-3.8447492632677234,-0.42134300997944274,-0.012559377324715968,-0.012931296953878402,0.0113480125250629,-0.024692949217545834,0.046511627906976744,0.0,0.0,0.30045676000000004,0.04802630068039382,177.48271797649008,0.8226243190723456,43
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,taker,train,-0.6590502968940392,-0.41567899994015334,0.052413703740386355,-10.22464769330826,-0.6590502968940392,-0.0421230837899623,-0.01585530321336287,0.0,-0.185829496854083,0.0,0.0,0.20833333333333334,0.1636378,0.04313181592608639,319.5804594425127,0.34201675882118227,24
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,taker,test,-0.02210196530950781,-0.01403866073011284,0.006959337042157029,-2.0280487244121472,-0.02263140236610961,-0.0011717907281241866,0.0,0.0,-0.008869396725678325,0.0,0.0,0.0,0.0030363400000000002,0.00265213766957495,8.856152512998268,0.016753321779318313,19
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,taker,full,-0.6665859554043743,-0.2639904223482311,0.039550879635371836,-7.729863112077832,-0.6665859554043743,-0.024028326390545463,0.0,0.0,-0.185829496854083,0.0,0.0,0.11627906976744186,0.16667414,0.04578395359566134,182.50581376827753,0.19852824057850976,43
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,optimistic_limit,train,-0.49881046704932896,-0.29173194454144136,0.03902401044053733,-8.819272429874774,-0.49881046704932896,-0.027631048358984434,-0.00937634627268058,0.0,-0.1206114365394153,0.0,0.0,0.08333333333333333,0.1636378,0.04313181592608639,319.5804594425127,0.34201675882118227,24
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,optimistic_limit,test,-0.013837030188461719,-0.008775452329661815,0.005288546256351506,-1.6640079667891439,-0.014963283885918277,-0.0007315683521442622,0.0,0.0,-0.00540946895482719,0.0,0.0,0.0,0.0030363400000000002,0.00265213766957495,8.856152512998268,0.016753321779318313,19
ranked_carry_lb1_k1_th2_reb1_keep1,ranked_carry,1,1,2.0,1,1.0,optimistic_limit,full,-0.5057454417469083,-0.1785264032948547,0.029437158357058835,-6.665704444113657,-0.5057454417469083,-0.015745231611775986,0.0,0.0,-0.1206114365394153,0.0,0.0,0.046511627906976744,0.16667414,0.04578395359566134,182.50581376827753,0.19852824057850976,43
ranked_carry_lb1_k1_th2_reb3_keep1,ranked_carry,1,1,2.0,3,1.0,taker,train,-0.24206031838779896,-0.12924450091715545,0.033999511267476586,-4.053409624979593,-0.24373545279294329,-0.011316008901617866,-0.0026492850935448953,0.001720096594325815,-0.06754808172438387,0.041666666666666664,0.0,0.0,0.15194451,0.02406575729787086,112.85184974063729,0.322863820327196,24
ranked_carry_lb1_k1_th2_reb3_keep1,ranked_carry,1,1,2.0,3,1.0,taker,test,-0.010404861625442963,-0.0065945727001683885,0.0055731939190222885,-1.184395569077143,-0.013142244215492593,-0.0005486240472812,0.0,0.000524844150053827,-0.007763424082720127,0.05263157894736842,0.0,0.0,0.00410088,0.0014643260609239483,5.0606585788561524,0.025996533795493933,19
ranked_carry_lb1_k1_th2_reb3_keep1,ranked_carry,1,1,2.0,3,1.0,taker,full,-0.24994657589540648,-0.0771244947533718,0.025694106820305415,-3.1108253830302717,-0.25021497815191784,-0.006558327221794688,0.0,0.001720096594325815,-0.06754808172438387,0.046511627906976744,0.0,0.0,0.15604539,0.02553008335879481,65.30024529323691,0.19190213755535027,43
ranked_carry_lb1_k1_th2_reb3_keep1,ranked_carry,1,1,2.0,3,1.0,optimistic_limit,train,-0.13161712893583088,-0.06804315830688101,0.027030123662823983,-2.593507793241273,-0.13561817356269978,-0.005811869920046675,-0.0006702195100903863,0.00473880295798268,-0.035573988677736645,0.08333333333333333,0.0,0.0,0.15194451,0.02406575729787086,112.85184974063729,0.322863820327196,24
